lon_a,lat_a,lon_b,lat_b,usage_count
-6.302123,38.315155,-5.252056,37.524694,106
-4.82411,41.5916,-4.397368,40.772217,105
0.711547,40.812195,1.249184,41.446735,105
-4.49976,36.62035,-3.927585,37.18115,105
-1.638229,42.75418,-1.601074,42.01253,105
-6.329907,39.815857,-6.227921,39.86802,104
-4.76686,37.38943,-4.282966,37.98478,104
-2.913164,42.741688,-1.320079,41.834606,104
1.163606,41.377373,1.249184,41.446735,104
1.249184,41.446735,1.381736,41.531235,104
-2.96204,43.14322,-2.913164,42.741688,104
-5.60695,36.01393,-3.958857,37.18492,104
1.19445,41.92241,1.400437,41.616684,104
-4.18814,40.737324,-4.11839,40.94808,104
1.381736,41.531235,1.400437,41.616684,104
-0.8,38.162,-0.754167,38.878611,104
-2.03989,39.13535,-1.09713,38.86917,102
0.931523,41.64386,1.13957,41.64704,102
-3.722908,38.142612,-3.0848,38.1156,102
1.662544,41.321007,1.729436,41.449177,102
-6.37224,39.47649,-5.833083,39.526472,102
-2.003104,41.3113,0.519,41.533722,102
-3.7232,38.14232,-3.584,37.11906,102
-2.812738,39.92119,-2.254855,39.538723,102
-0.73203,38.066162,-0.68222,37.97872,102
-3.958857,37.18492,-3.953195,37.182484,102
0.71,40.81402,1.24993,41.28612,101
-7.43809,41.94149,-5.950242,41.820766,101
-7.72459,42.0635,-5.311668,41.773834,101
-5.89772,42.30026,-5.713278,42.087806,101
-3.74967,37.25109,-3.723177,38.142353,101
-7.43809,41.94149,-5.311668,41.773834,101
-5.28121,37.70024,-3.7232,38.14232,101
-5.8508,43.43963,-5.767766,42.690834,101
-4.15129,37.16887,-4.056735,37.18175,101
2.222638,42.100266,2.25528,42.06174,100
-6.55231,37.38605,-6.423124,37.34687,100
-3.068028,42.651974,-2.918956,42.70483,100
-3.702258,42.304417,-3.67321,42.35664,100
-3.958642,37.184185,-3.953195,37.182484,100
0.931523,41.64386,2.222638,42.100266,100
-4.36827,37.3269,-4.282966,37.98478,100
-3.723148,38.14239,-3.58717,36.74277,100
-1.030398,41.73174,0.931523,41.64386,100
-3.566889,39.976889,-2.576845,39.864933,100
-0.771114,38.475266,-0.76773,38.38479,100
-1.676131,41.99307,-1.631,42.0364,100
0.931523,41.64386,1.80476,41.74549,99
-7.86407,42.33669,-5.950242,41.820766,99
-5.67826,42.00249,-5.545187,41.939728,99
-4.867708,38.09519,-3.7232,38.14232,99
2.916216,41.824474,3.03333,41.78333,99
-4.518805,41.900192,-4.13801,42.99959,99
-2.038425,39.134872,-0.86568,38.6373,98
2.321472,41.93936,2.79281,41.97489,98
-4.731859,39.98403,-2.994463,40.774384,98
1.19146,41.92066,1.252231,41.936184,98
-1.964591,41.305973,-0.4087,42.13615,97
-3.8744,36.75278,-3.7232,38.14232,97
0.931523,41.64386,3.12703,42.04254,97
-2.156278,39.484889,-0.124249,39.8985,97
-4.56733,41.838745,-4.068469,43.31885,97
-4.518805,41.900192,-3.80493,43.46589,97
-4.829591,41.591373,-4.82411,41.5916,97
-1.237256,41.540104,-0.87734,41.65606,97
-0.184096,39.781944,1.165329,41.261284,97
-4.75485,43.41982,-4.068469,43.31885,97
-3.546863,39.96833,-3.04165,39.59369,96
-6.05601,42.45879,-5.713278,42.087806,96
-2.15628,39.48489,-2.156278,39.484889,96
-3.292031,40.172264,-2.805598,39.91926,96
2.254843,41.558784,2.71888,41.69914,96
-4.551042,41.85898,-4.04785,43.34943,96
0.931523,41.64386,2.01667,41.56667,96
-6.59619,42.54664,-5.713278,42.087806,96
0.931523,41.64386,2.49012,42.18096,96
-7.43809,41.94149,-5.545129,41.939377,96
-6.05601,42.45879,-5.715528,42.089278,96
-2.899242,42.952877,-1.600613,42.012207,96
-1.601074,42.01253,0.519,41.533722,96
-1.287987,41.516342,-0.87734,41.65606,95
0.71,40.81402,1.72511,41.22392,95
-5.52751,37.65896,-4.282966,37.98478,95
-8.07899,42.43163,-5.950242,41.820766,95
-0.786906,38.467503,-0.23346,38.50754,95
-1.237256,41.540104,-0.36607,42.51924,95
-0.754167,38.878611,-0.60603,38.82191,95
-6.296556,38.23025,-5.49975,37.26925,95
-1.473531,41.473686,0.34894,41.52294,95
-1.964591,41.305973,0.19406,41.91084,95
-6.257967,38.08397,-5.96717,36.25213,95
-5.767766,42.690834,-5.43574,43.48126,95
-6.302123,38.315155,-6.19817,36.4759,94
-5.89772,42.30026,-4.7786,41.132687,94
-0.93025,39.450333,0.5216,40.81249,94
1.579963,41.745747,2.321472,41.93936,94
-4.39623,37.092716,-4.391111,37.0919,94
-6.302123,38.315155,-5.64485,36.85979,94
-7.72459,42.0635,-5.545129,41.939377,94
-6.302123,38.315155,-6.13606,36.68645,94
-5.639297,40.945602,-5.62723,40.95065,94
1.897825,41.789665,1.898091,41.789597,94
-1.473531,41.473686,-1.031231,41.730312,94
-6.302123,38.315155,-5.92717,36.45695,94
-2.994463,40.774384,-1.72678,41.90475,94
-2.038425,39.134872,-1.313417,37.912167,94
0.71,40.81402,2.01667,41.56667,94
-6.3515,36.77808,-6.302123,38.315155,94
-4.32245,37.6167,-3.673307,38.196457,94
-2.899242,42.952877,-2.896621,43.190083,93
1.579963,41.745747,1.880085,41.96252,93
-1.686601,41.993565,-1.60452,42.06166,93
-4.10266,36.78107,-3.7232,38.14232,93
-1.287987,41.516342,-1.030398,41.73174,93
-6.89471,37.23457,-6.302123,38.315155,93
1.166581,41.374886,1.39861,41.14505,93
-6.302123,38.315155,-6.07529,36.92077,93
-3.556504,36.974392,-2.94966,36.84693,93
-6.97061,38.87789,-5.832583,39.565056,92
-3.069667,42.65061,-2.321557,42.864063,92
0.931523,41.64386,2.996561,42.25103,92
-4.94205,41.51644,-4.280605,42.03616,92
-0.754753,41.64069,0.913775,40.98882,92
-3.673307,38.196457,-3.3705,38.01328,92
-7.20433,37.25482,-6.302123,38.315155,92
1.455794,41.31738,1.78519,41.42555,92
-6.302123,38.315155,-6.30097,37.30337,92
-4.056735,37.18175,-4.056714,37.181763,92
-5.74951,37.37301,-5.379528,37.506722,92
-0.778572,38.49028,-0.321234,39.67629,91
-6.61785,38.90839,-5.833083,39.526472,91
-6.40747,38.68316,-6.186346,38.94719,91
-2.28083,42.43126,-0.754753,41.64069,91
-0.754148,38.87854,-0.544191,39.01686,91
-7.72459,42.0635,-5.950242,41.820766,91
-5.55835,42.64685,-5.545129,41.939377,91
-3.471416,38.63611,-1.758911,38.938072,91
-0.745934,38.877857,-0.691422,38.897007,91
-4.282966,37.98478,-3.723177,38.142353,91
2.26928,41.66423,2.28333,41.68333,91
1.455794,41.31738,2.01427,41.31405,91
0.519,41.533722,1.662544,41.321007,90
-4.136094,40.184185,-2.994463,40.774384,90
-3.723148,38.14239,-3.13922,37.29932,90
-2.03989,39.13535,-1.49014,38.04095,90
-7.10046,38.68269,-5.832583,39.565056,90
-4.941909,41.51875,-4.7786,41.132687,90
-0.754148,38.87854,-0.752036,38.874123,90
-0.756763,41.640594,1.72511,41.22392,90
1.455794,41.31738,2.2081,41.45152,90
0.519,41.533722,2.01427,41.31405,90
-5.7974,38.97655,-5.575518,39.077377,90
-5.833083,39.526472,-5.7974,38.97655,90
-6.302123,38.315155,-6.04589,37.37281,89
-4.82411,41.5916,-4.72353,41.65541,89
-0.745934,38.877857,-0.52071,39.13819,89
-0.771114,38.475266,-0.68222,37.97872,89
-5.52751,37.65896,-4.164194,38.029778,89
-3.605657,36.987034,-2.94966,36.84693,89
-1.13716,42.12632,-1.030398,41.73174,89
-1.231611,38.103833,-0.80682,37.59989,89
-1.757611,38.938611,-0.86568,38.6373,89
-1.757611,38.938611,-0.23346,38.50754,89
-2.03989,39.13535,-1.325,38.47917,89
-0.754753,41.64069,1.72511,41.22392,89
-3.297419,37.3209,-3.027246,37.393345,88
-1.80974,37.56329,-1.313417,37.912167,88
-3.791627,37.940243,-3.584,37.11906,88
-1.757611,38.938611,-0.51852,38.99042,88
-4.10266,36.78107,-3.605657,36.987034,88
-3.718389,38.150806,-3.556504,36.974392,88
-1.287987,41.516342,0.91401,41.630672,88
0.71,40.81402,1.14764,41.11118,88
-5.10311,37.2376,-4.282966,37.98478,88
1.63751,41.57165,1.697881,41.45177,88
-4.731859,39.98403,-2.805598,39.91926,88
-6.302123,38.315155,-5.82472,37.61032,87
-0.197271,39.92287,-0.13333,41.05,87
-1.744144,42.862675,-1.60735,42.8323,87
-4.02263,39.8581,-4.007656,39.913914,87
-4.696101,37.13281,-4.378064,37.094475,87
-6.3515,36.77808,-5.379528,37.506722,87
-3.95776,37.76748,-3.674042,38.19465,87
-1.758911,38.938072,-1.758881,38.93806,87
-4.69951,40.65724,-4.18814,40.737324,87
-1.319388,41.83281,-0.06765,41.24909,87
-0.754753,41.64069,1.14764,41.11118,87
-5.724889,42.540639,-3.549281,42.403908,87
-3.556504,36.974392,-2.64273,36.83155,87
-6.296556,38.23025,-4.985605,37.25629,86
-6.40747,38.68316,-5.832583,39.565056,86
-1.339611,37.892778,-1.31493,37.5992,86
-6.001245,40.138565,-5.832583,39.565056,86
-1.58289,37.4063,-1.339611,37.892778,86
-4.91413,41.31239,-4.398679,40.77063,86
-5.763761,36.45457,-5.60695,36.01393,86
-1.757928,38.937634,-1.11468,38.61365,86
1.892448,41.453182,2.2081,41.45152,86
-5.16709,36.74231,-3.777263,37.19138,86
-5.41681,37.329,-3.7232,38.14232,86
-6.19817,36.4759,-5.252056,37.524694,85
-6.97061,38.87789,-5.801292,39.818695,85
-3.566889,39.976889,-3.53196,39.46823,85
-3.546863,39.96833,-3.33813,39.62367,85
-3.069667,42.65061,-2.68333,43.31667,85
-6.34292,38.91802,-5.832583,39.565056,85
-2.03687,42.916824,-1.67446,42.52687,85
-3.61535,38.27559,-3.494726,38.515522,85
-1.80974,37.56329,-1.339611,37.892778,84
-2.156278,39.484889,-0.93025,39.450333,84
0.71,40.81402,1.39861,41.14505,84
-3.068215,43.328472,-2.894425,43.189816,84
-5.014354,43.43564,-3.067953,43.326897,84
-1.744144,42.862675,-0.857265,42.599594,84
-2.03989,39.13535,-0.5255,38.3964,83
-5.96717,36.25213,-5.379528,37.506722,83
-6.13606,36.68645,-5.252056,37.524694,83
-5.801292,39.818695,-4.136094,40.184185,83
-0.71667,39.46667,-0.709137,39.392593,83
-1.339556,40.772944,-1.319388,41.83281,82
-0.55468,39.59747,-0.482131,39.551704,82
-3.702918,42.30732,-3.54957,42.404915,82
-3.791627,37.940243,-3.13922,37.29932,82
-3.7232,38.14232,-2.77259,37.49073,82
-6.220289,38.02801,-5.96717,36.25213,82
-6.55,43.18333,-5.545187,41.939728,82
1.63751,41.57165,1.640102,41.57879,82
-4.518805,41.900192,-3.54957,42.404915,82
-3.487595,39.35476,-3.38483,38.76211,82
-4.62873,38.32277,-3.487215,39.35399,81
-2.64273,36.83155,-1.925834,37.18494,81
-1.287987,41.516342,-0.36607,42.51924,81
-4.051389,36.759167,-1.900253,37.260567,81
-1.237256,41.540104,0.62218,41.61674,81
-5.716139,36.43775,-5.38452,36.20983,81
-0.184096,39.781944,-0.126218,39.8983,81
-5.665556,42.235,-3.58387,42.380997,81
-3.928777,37.18013,-3.32401,37.31801,80
-5.78093,37.18516,-4.282966,37.98478,80
-4.56123,37.01938,-3.777263,37.19138,80
-6.296556,38.23025,-6.07529,36.92077,80
1.52528,41.73317,2.239721,41.94592,80
-6.302123,38.315155,-5.446,36.67777,80
-5.73862,37.14963,-5.446,36.67777,80
-3.7232,38.14232,-3.556504,36.974392,80
-3.89047,38.96442,-3.487595,39.35476,80
-1.339556,40.772944,-0.529238,39.154736,80
-6.07529,36.92077,-5.252056,37.524694,80
-6.7726,38.32063,-5.833083,39.526472,80
-1.237256,41.540104,0.81094,41.79117,80
-2.25491,39.538704,-2.13333,40.06667,80
-2.613384,37.553677,-2.465149,37.591595,80
-5.92717,36.45695,-5.252056,37.524694,80
-6.41734,38.42539,-5.832583,39.565056,80
-3.471584,38.635555,-2.370979,39.334588,80
-4.13801,42.99959,-3.702258,42.304417,80
-6.75432,37.57511,-6.423251,37.348347,80
-1.757611,38.938611,-0.60603,38.82191,80
-1.757611,38.938611,-0.57225,38.62533,80
-6.238355,43.57452,-4.329278,43.333972,79
-4.18814,40.737324,-3.587222,39.99045,79
-4.518805,41.900192,-3.332083,42.528862,79
-0.181915,38.5383,-0.176935,38.53953,79
1.662544,41.321007,1.892448,41.453182,79
-3.89047,38.96442,-3.546863,39.96833,79
-5.67826,42.00249,-4.398679,40.77063,79
-5.311668,41.773834,-4.7786,41.132687,78
-4.04785,43.34943,-3.702258,42.304417,78
2.238149,41.99513,2.28333,41.68333,78
-1.757611,38.938611,-1.11468,38.61365,78
-2.576845,39.864933,-2.156278,39.484889,78
-0.54416,39.01688,-0.51852,38.99042,78
-4.62873,38.32277,-4.298971,38.662292,78
-3.546863,39.96833,-3.36991,38.99915,77
0.957506,41.853386,1.252231,41.936184,77
-5.767766,42.690834,-3.584118,42.380978,77
-5.74951,37.37301,-3.7232,38.14232,77
-5.446,36.67777,-5.252056,37.524694,77
-5.62723,40.95065,-4.398679,40.77063,77
-6.37224,39.47649,-4.731859,39.98403,77
-4.10734,38.68712,-3.566889,39.976889,77
-6.89471,37.23457,-6.423124,37.34687,77
1.892448,41.453182,2.916216,41.824474,77
-5.28121,37.70024,-3.775363,38.17689,77
-3.66345,38.9069,-3.546863,39.96833,77
-2.16992,43.28444,-1.909339,43.00454,76
-2.20595,36.96655,-1.313417,37.912167,76
-3.67887,40.19081,-3.587222,39.99045,76
-0.857265,42.599594,-0.36607,42.51924,76
-1.757611,38.938611,-0.76773,38.38479,76
-4.75485,43.41982,-4.274733,42.72309,76
-2.044228,41.840622,-2.043714,41.840675,76
-2.254855,39.538723,-2.067639,39.302389,76
-5.54064,39.89158,-4.731859,39.98403,76
-1.287987,41.516342,0.62218,41.61674,75
-5.76341,40.38641,-5.303639,39.895111,75
-3.332083,42.528862,-2.28083,42.43126,75
-2.913518,42.74313,-2.899242,42.952877,75
-5.90841,39.15127,-4.731859,39.98403,75
-5.730944,36.46,-5.60695,36.01393,75
-5.64485,36.85979,-5.252056,37.524694,75
-6.387456,40.711796,-4.398679,40.77063,75
-2.03989,39.13535,-0.87059,38.17902,74
-6.302123,38.315155,-5.78093,37.18516,74
-6.296556,38.23025,-5.16709,36.74231,74
1.579963,41.745747,2.238149,41.99513,74
-7.72459,42.0635,-7.608592,42.019314,74
-4.36827,37.3269,-4.311612,37.256317,74
-3.80493,43.46589,-3.702258,42.304417,74
-1.758881,38.93806,-0.754167,38.878611,74
-6.302123,38.315155,-5.45403,37.12084,74
1.703532,41.45214,1.729436,41.449177,74
-2.64273,36.83155,-1.339611,37.892778,73
-5.96717,36.25213,-5.441361,37.505306,73
-5.014354,43.43564,-3.542195,43.411205,73
-1.72678,41.90475,-1.52334,41.83176,73
-2.03989,39.13535,-1.7985,38.09242,73
-1.96521,42.30506,-1.600613,42.012207,73
-4.10266,36.78107,-4.051389,36.759167,73
-5.730944,36.46,-5.716139,36.43775,73
-1.752575,39.519478,-0.184096,39.781944,73
-3.587198,39.990463,-2.003104,41.3113,73
1.697881,41.45177,1.703532,41.45214,72
-5.715528,42.089278,-4.7786,41.132687,72
-5.73862,37.14963,-4.282966,37.98478,72
-3.740319,42.3005,-3.702918,42.30732,72
-5.45403,37.12084,-4.282966,37.98478,72
-5.49975,37.26925,-4.696101,37.13281,72
-2.158367,39.48435,-0.37966,39.47391,71
-1.909339,43.00454,-1.676567,42.78712,71
-2.608944,37.554194,-0.899639,38.141528,71
-2.752763,42.513184,-2.03226,42.67182,71
-3.02725,37.393278,-1.339611,37.892778,71
-4.82411,41.5916,-4.274733,42.72309,71
0.71,40.81402,1.892448,41.453182,71
-6.302123,38.315155,-5.16709,36.74231,71
0.91401,41.630672,1.52528,41.73317,71
-0.756763,41.640594,1.80476,41.74549,71
-3.777263,37.19138,-2.984336,37.195507,71
-2.03989,39.13535,-0.95396,37.74293,71
-3.470986,38.636032,-2.156278,39.484889,71
-0.662682,38.929626,-0.52142,39.2266,71
-3.333109,42.526173,-1.96521,42.30506,70
-7.20433,37.25482,-6.423124,37.34687,70
-5.730944,36.46,-5.25026,36.37645,70
-2.45115,42.46615,-1.601074,42.01253,70
-3.566889,39.976889,-3.38483,38.76211,70
-5.763761,36.45457,-5.38452,36.20983,70
-2.25491,39.538704,-1.70096,38.5106,70
-2.984321,37.195522,-2.20595,36.96655,70
1.163606,41.377373,1.24993,41.28612,70
-5.61715,42.42043,-3.584118,42.380978,70
-0.688913,39.49033,-0.55468,39.59747,70
-4.99123,36.48839,-4.327099,37.066895,70
-3.9707,40.67816,-3.936024,40.700356,69
-2.003104,41.3113,0.34894,41.52294,69
-7.275459,42.475483,-7.072508,42.40799,69
-6.3515,36.77808,-5.441361,37.505306,69
-3.60802,39.22085,-3.399121,39.180363,69
-2.25491,39.538704,-0.71667,39.46667,69
-1.909339,43.00454,-1.896989,43.008144,69
-2.321557,42.864063,-1.60735,42.8323,69
-6.61785,38.90839,-6.186346,38.94719,69
-2.913164,42.741688,-2.68333,43.31667,69
-6.19817,36.4759,-5.441361,37.505306,69
-6.302123,38.315155,-5.74951,37.37301,69
-0.756763,41.640594,1.63751,41.57165,69
-1.909339,43.00454,-1.90234,43.31195,69
-3.487595,39.35476,-3.009119,40.76181,69
-6.04589,37.37281,-5.379528,37.506722,68
-6.13606,36.68645,-5.441361,37.505306,68
-2.752763,42.513184,-2.45115,42.46615,68
-4.311612,37.256317,-3.960243,37.18563,68
-2.913518,42.74313,-0.756763,41.640594,68
-4.36827,37.3269,-3.775363,38.17689,68
-3.009119,40.76181,-2.043744,41.8407,68
-3.471416,38.63611,-2.158367,39.48435,68
-6.30097,37.30337,-5.379528,37.506722,68
-5.252056,37.524694,-4.93122,37.67359,67
-5.763761,36.45457,-5.25026,36.37645,67
-6.7726,38.32063,-6.186346,38.94719,67
1.874583,41.700462,2.239721,41.94592,67
-5.16709,36.74231,-4.391111,37.0919,67
-4.510273,41.91378,-3.739295,42.3011,67
-5.10311,37.2376,-3.775363,38.17689,67
-2.25491,39.538704,-0.3808,39.27468,67
-3.542195,43.411205,-2.913518,42.74313,67
-3.927585,37.18115,-3.777263,37.19138,67
-2.25491,39.538704,-0.688913,39.49033,67
-2.043714,41.840675,-1.72678,41.90475,67
-6.55231,37.38605,-5.252056,37.524694,67
-6.07529,36.92077,-5.441361,37.505306,66
-0.733703,38.068665,-0.73203,38.066162,66
0.519,41.533722,2.48333,41.56667,66
-5.575436,39.07741,-4.616153,39.083492,66
-6.296556,38.23025,-5.92717,36.45695,66
-6.296556,38.23025,-5.45403,37.12084,66
-2.994463,40.774384,-2.45115,42.46615,66
-0.754753,41.64069,1.39861,41.14505,66
-0.756763,41.640594,1.579205,41.745003,66
-6.296556,38.23025,-6.13606,36.68645,66
-5.657723,40.894054,-3.739295,42.3011,66
-2.984336,37.195507,-2.984321,37.195522,66
-4.75639,36.65947,-3.958857,37.18492,66
-2.94966,36.84693,-1.339611,37.892778,66
-5.92717,36.45695,-5.441361,37.505306,66
-4.274733,42.72309,-3.80493,43.46589,66
-5.82472,37.61032,-4.282966,37.98478,65
-2.370979,39.334588,-1.09713,38.86917,65
-2.25491,39.538704,-1.7985,38.09242,65
-4.75639,36.65947,-3.960243,37.18563,65
-4.327099,37.066895,-3.960243,37.18563,65
-5.74456,41.50633,-4.18814,40.737324,65
-6.848585,43.543655,-5.817303,43.511272,65
-0.754753,41.64069,-0.06765,41.24909,65
-5.68416,43.29568,-5.545129,41.939377,65
-6.296556,38.23025,-6.04589,37.37281,64
-4.829591,41.591373,-4.274733,42.72309,64
-6.296556,38.23025,-5.64485,36.85979,64
1.163327,41.375767,1.163606,41.377373,64
0.62218,41.61674,0.924508,40.98877,64
-2.994463,40.774384,-2.63165,42.25568,64
0.62218,41.61674,1.163327,41.375767,64
-6.3515,36.77808,-6.296556,38.23025,64
-2.25491,39.538704,-1.41987,38.23998,64
-5.500389,37.270056,-4.056735,37.18175,64
0.81094,41.79117,1.163606,41.377373,64
-6.302123,38.315155,-5.41681,37.329,64
-0.754167,38.878611,-0.59416,38.9721,64
-3.723177,38.142353,-3.684292,38.18487,64
-2.043714,41.840675,-1.675974,42.20028,64
-0.754753,41.64069,1.640102,41.57879,64
-4.696101,37.13281,-4.39623,37.092716,64
-6.7726,38.32063,-6.296556,38.23025,64
-2.576845,39.864933,-2.15723,39.20735,63
-5.323326,41.785076,-4.945926,41.51741,63
-3.286111,40.166778,-1.85643,38.99424,63
0.91401,41.630672,2.25528,42.06174,63
-3.331824,42.529476,-1.320079,41.834606,63
-4.274733,42.72309,-3.45757,43.44386,63
-3.02725,37.393278,-1.80974,37.56329,63
-3.637788,37.52801,-2.64273,36.83155,63
-3.566889,39.976889,-3.02156,39.15759,63
-5.92513,38.53089,-5.01401,38.07482,63
-5.49975,37.26925,-4.958262,37.26286,63
-1.50229,37.7688,-1.339611,37.892778,62
-2.25491,39.538704,-1.49014,38.04095,62
-3.542195,43.411205,-3.067953,43.326897,62
-3.958642,37.184185,-3.7232,38.14232,62
-1.231611,38.103833,-0.95396,37.74293,62
-1.96521,42.30506,-1.644545,41.974228,62
-2.994463,40.774384,-2.043714,41.840675,62
-7.10046,38.68269,-6.302123,38.315155,62
-7.10046,38.68269,-5.801292,39.818695,62
-1.675974,42.20028,-1.67446,42.52687,62
-3.587222,39.99045,-3.04165,39.59369,62
-4.703472,39.988556,-3.472141,38.63538,62
-1.287987,41.516342,0.81094,41.79117,62
-2.25491,39.538704,-1.09713,38.86917,62
-2.25491,39.538704,-0.87059,38.17902,62
-2.994463,40.774384,-1.675974,42.20028,62
-3.74967,37.25109,-3.028232,37.39342,62
-2.25491,39.538704,-1.04877,38.06147,62
-1.31493,37.5992,-1.313417,37.912167,62
-4.551575,41.85024,-4.274733,42.72309,61
-6.55231,37.38605,-4.282966,37.98478,61
-5.702898,38.259697,-5.26667,38.3,61
-5.64485,36.85979,-5.441361,37.505306,61
-3.566889,39.976889,-3.32894,40.55274,61
-1.896989,43.008144,-1.676567,42.78712,61
-4.381176,38.016953,-4.380841,38.010853,61
-6.30097,37.30337,-4.282966,37.98478,61
-5.92513,38.53089,-5.801292,39.818695,61
-5.60695,36.01393,-3.927585,37.18115,61
-4.298971,38.662292,-2.158367,39.48435,61
-5.78093,37.18516,-4.164194,38.029778,61
-4.99123,36.48839,-3.960243,37.18563,61
-1.11468,38.61365,-0.754148,38.87854,61
-6.296556,38.23025,-6.220289,38.02801,61
2.773299,41.90677,2.996561,42.25103,60
-0.86568,38.6373,-0.754148,38.87854,60
-0.41131,39.323788,0.711547,40.812195,60
-4.82411,41.5916,-4.551575,41.85024,60
-3.8744,36.75278,-1.925834,37.18494,60
-0.184096,39.781944,0.47559,40.47033,60
-6.296556,38.23025,-5.82472,37.61032,60
-6.55231,37.38605,-6.296556,38.23025,60
-0.691422,38.897007,-0.6899,38.8994,60
-7.072508,42.40799,-6.78222,42.544025,60
-1.04877,38.06147,-0.899639,38.141528,60
-6.40747,38.68316,-6.402026,39.556885,60
-2.158367,39.48435,-1.2,39.56667,60
-0.95396,37.74293,-0.804851,38.159927,60
-6.30097,37.30337,-6.296556,38.23025,60
-7.824067,42.288437,-5.545187,41.939728,60
-5.801292,39.818695,-3.922025,39.942818,60
-3.45757,43.44386,-2.913164,42.741688,59
-1.757611,38.938611,-0.68222,37.97872,59
-3.8744,36.75278,-1.900253,37.260567,59
-6.37224,39.47649,-6.329907,39.815857,59
-6.34292,38.91802,-6.227921,39.86802,59
-0.754753,41.64069,1.24993,41.28612,59
-6.61785,38.90839,-6.227921,39.86802,59
-6.296556,38.23025,-5.78093,37.18516,59
-1.600613,42.012207,0.91401,41.630672,59
-0.6899,38.8994,-0.59416,38.9721,59
