lat,lon,name,is_city,is_feasible_location,is_existing_charger,n_chargers,mean_power_kw,x_built,c_built,p_built_kw,wq_minutes,lambda_k,gamma,fixed_cost
40.99525,-4.599694,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.622668,0.8,0.0
41.409167,-4.33425,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.18601,0.8,0.0
41.143028,-4.19175,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.362963,0.8,0.0
41.346944,-5.178083,MOEVE,0,1,0,0,0.0,0,0,0,0.0,3.680533,0.8,0.0
41.603694,-4.810306,REPSOL,0,1,0,0,0.0,0,0,0,0.0,19.986061,0.8,0.0
40.7975,-4.460889,GALP,0,1,0,0,0.0,0,0,0,0.0,4.429595,0.8,0.0
41.626972,-5.173278,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.110106,0.8,0.0
41.612611,-4.175444,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.651985,0.8,0.0
41.386556,-4.685056,MOEVE,0,1,0,0,0.0,0,0,0,0.0,2.662985,0.8,0.0
42.046889,-4.256639,REPSOL,0,1,0,0,0.0,0,0,0,0.0,6.543063,0.8,0.0
42.016806,-4.346278,REPSOL,0,1,0,0,0.0,0,0,0,0.0,6.535263,0.8,0.0
41.606861,-4.441222,HAFESA OIL,0,1,0,0,0.0,0,0,0,0.0,4.098254,0.8,0.0
40.717417,-4.234611,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.43522,0.8,0.0
42.033167,-5.650056,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.004213,0.8,0.0
40.998861,-4.148778,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.332372,0.8,0.0
41.200417,-6.582694,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.153743,0.8,0.0
41.248361,-2.217778,REPSOL,0,1,0,0,0.0,0,0,0,0.0,10.012843,0.8,0.0
42.051056,-4.252417,LAS LAGUNAS,0,1,0,0,0.0,0,0,0,0.0,5.022892,0.8,0.0
41.259278,-3.591194,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.697178,0.8,0.0
41.508972,-4.690083,REPSOL,0,1,0,0,0.0,0,0,0,0.0,4.600967,0.8,0.0
41.937194,-6.157611,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.251547,0.8,0.0
41.576056,-5.099306,REPSOL,0,1,0,0,0.0,0,0,0,0.0,9.973663,0.8,0.0
41.220694,-4.848167,REPSOL,0,1,0,0,0.0,0,0,0,0.0,13.815187,0.8,0.0
41.785528,-5.323944,REPSOL,0,1,0,0,0.0,0,0,0,0.0,7.578313,0.8,0.0
41.774333,-5.311361,REPSOL,0,1,0,0,0.0,0,0,0,0.0,7.190794,0.8,0.0
41.835389,-4.564028,REPSOL,0,1,0,0,0.0,0,0,0,0.0,13.306216,0.8,0.0
42.054389,-4.559556,CEPSA,0,1,0,0,0.0,0,0,0,0.0,0.876791,0.8,0.0
40.989583,-5.687889,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.088427,0.8,0.0
41.189222,-2.403972,REPSOL,0,1,0,0,0.0,0,0,0,0.0,5.293626,0.8,0.0
41.08575,-5.697028,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.371026,0.8,0.0
41.511,-4.322861,COCOPE S.COOP.,0,1,0,0,0.0,0,0,0,0.0,0.497683,0.8,0.0
40.708667,-6.399417,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.049058,0.8,0.0
41.339361,-5.410167,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.263885,0.8,0.0
41.298722,-3.744833,BEROIL,0,1,0,0,0.0,0,0,0,0.0,0.338993,0.8,0.0
40.386889,-6.60825,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.867049,0.8,0.0
41.987417,-5.412278,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.026668,0.8,0.0
41.397417,-3.952194,BRAVOIL ,0,1,0,0,0.0,0,0,0,0.0,2.632179,0.8,0.0
41.539972,-4.895778,REPSOL,0,1,0,0,0.0,0,0,0,0.0,19.307094,0.8,0.0
41.004528,-5.64925,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.153252,0.8,0.0
41.805583,-2.786306,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.953441,0.8,0.0
41.840889,-2.044556,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.645672,0.8,0.0
41.417472,-3.383889,BUQUERIN,0,1,0,0,0.0,0,0,0,0.0,1.007569,0.8,0.0
41.368139,-6.102306,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.842026,0.8,0.0
41.276917,-3.485139,BUQUERIN,0,1,0,0,0.0,0,0,0,0.0,0.396284,0.8,0.0
41.287889,-4.681167,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.561598,0.8,0.0
42.098056,-5.032389,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.175537,0.8,0.0
40.986333,-4.263944,CAMPSA,0,1,0,0,0.0,0,0,0,0.0,1.126698,0.8,0.0
42.422417,-4.679639,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.094242,0.8,0.0
41.017111,-5.670306,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.026226,0.8,0.0
41.037222,-3.921861,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.76538,0.8,0.0
41.83125,-3.056222,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.218266,0.8,0.0
40.904472,-4.020333,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.413036,0.8,0.0
41.213417,-4.52675,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.417133,0.8,0.0
41.145028,-4.484083,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.438933,0.8,0.0
41.2835,-2.173806,REPSOL,0,1,0,0,0.0,0,0,0,0.0,8.61444,0.8,0.0
41.236278,-6.382778,COMBUSTIBLES TRABANCA,0,1,0,0,0.0,0,0,0,0.0,0.395756,0.8,0.0
41.480917,-2.528833,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.028191,0.8,0.0
41.501278,-5.004333,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.141217,0.8,0.0
42.033417,-6.838472,REPSOL,0,1,0,0,0.0,0,0,0,0.0,6.460728,0.8,0.0
41.303361,-5.215556,VALCARCE,0,1,0,0,0.0,0,0,0,0.0,0.256499,0.8,0.0
41.258,-3.595722,CEPSA,0,1,0,0,0.0,0,0,0,0.0,2.932754,0.8,0.0
41.291694,-4.299639,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.828446,0.8,0.0
40.70025,-5.623083,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.865041,0.8,0.0
41.889167,-5.051389,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.202718,0.8,0.0
42.06075,-6.640583,BP PUEBLA DE SANABRIA MD,0,1,0,0,0.0,0,0,0,0.0,0.505089,0.8,0.0
42.060361,-6.640167,BP PUEBLA DE SANABRIA MI,0,1,0,0,0.0,0,0,0,0.0,0.50509,0.8,0.0
41.853917,-1.926472,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.824795,0.8,0.0
41.602528,-4.114806,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.253959,0.8,0.0
42.518417,-4.736056,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.106927,0.8,0.0
41.913361,-4.510639,REPSOL,0,1,0,0,0.0,0,0,0,0.0,13.371628,0.8,0.0
41.911889,-4.512583,REPSOL,0,1,0,0,0.0,0,0,0,0.0,13.397893,0.8,0.0
41.11775,-4.263333,REPSOL ,0,1,0,0,0.0,0,0,0,0.0,3.023732,0.8,0.0
41.541917,-4.658667,VALCARCE ,0,1,0,0,0.0,0,0,0,0.0,10.983467,0.8,0.0
42.798639,-4.848389,AVIA,0,1,0,0,0.0,0,0,0,0.0,0.351218,0.8,0.0
40.822417,-5.515056,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.85905,0.8,0.0
41.586833,-3.058417,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.759146,0.8,0.0
41.359028,-4.539611,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.422019,0.8,0.0
42.264278,-4.406917,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.1845,0.8,0.0
40.777556,-4.398917,"E.S. VILLACASTIN, S.L.",0,1,0,0,0.0,0,0,0,0.0,3.622143,0.8,0.0
41.394417,-4.305333,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.487003,0.8,0.0
40.564361,-5.670556,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.631075,0.8,0.0
41.523167,-5.386194,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.956913,0.8,0.0
42.5875,-4.327778,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.801004,0.8,0.0
42.413694,-4.352722,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.161694,0.8,0.0
42.160417,-5.267278,GALP,0,1,0,0,0.0,0,0,0,0.0,0.554226,0.8,0.0
41.282361,-4.681639,GALP,0,1,0,0,0.0,0,0,0,0.0,0.647931,0.8,0.0
42.156778,-4.692333,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.485523,0.8,0.0
41.255389,-3.929,G CANTALEJO,0,1,0,0,0.0,0,0,0,0.0,0.481365,0.8,0.0
41.083944,-5.229333,GASOLINERA VILLAFLORES,0,1,0,0,0.0,0,0,0,0.0,0.787523,0.8,0.0
41.171389,-5.368611,"CARAMANZANA MARKETING Y MEDIO AMBIENTE, S.L.",0,1,0,0,0.0,0,0,0,0.0,0.816329,0.8,0.0
41.475833,-4.598167,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.636177,0.8,0.0
42.027778,-2.231972,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.383437,0.8,0.0
40.830472,-5.279389,PETRONOR,0,1,0,0,0.0,0,0,0,0.0,0.248526,0.8,0.0
41.7235,-5.252556,PETRONOR,0,1,0,0,0.0,0,0,0,0.0,0.713641,0.8,0.0
41.453528,-4.667667,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.760571,0.8,0.0
41.591583,-4.607056,REPSOL,0,1,0,0,0.0,0,0,0,0.0,8.01513,0.8,0.0
41.986639,-4.416639,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.428403,0.8,0.0
40.659917,-6.113917,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.328679,0.8,0.0
41.569,-3.192556,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.553835,0.8,0.0
41.168972,-2.421167,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.256302,0.8,0.0
41.182028,-4.807472,REPSOL,0,1,0,0,0.0,0,0,0,0.0,13.547453,0.8,0.0
41.233472,-5.494472,SEGUIN Y DIEGO S.L.,0,1,0,0,0.0,0,0,0,0.0,0.851587,0.8,0.0
42.793639,-4.255306,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.655587,0.8,0.0
41.744056,-4.659833,REPSOL,0,1,0,0,0.0,0,0,0,0.0,18.503608,0.8,0.0
41.799778,-5.640111,REPOSTAR GOMEZ OSORIO,0,1,0,0,0.0,0,0,0,0.0,0.212047,0.8,0.0
41.134167,-4.6495,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.859742,0.8,0.0
41.153472,-4.007611,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.339048,0.8,0.0
41.071278,-6.660972,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.32832,0.8,0.0
42.686139,-4.804833,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.592941,0.8,0.0
41.339722,-4.441861,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.37475,0.8,0.0
41.466083,-5.660083,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.602086,0.8,0.0
41.940083,-4.256528,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.020179,0.8,0.0
41.068028,-4.403333, POLO,0,1,0,0,0.0,0,0,0,0.0,0.871132,0.8,0.0
41.658278,-4.640111,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.515914,0.8,0.0
41.807861,-5.145667,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.9286,0.8,0.0
41.809667,-4.582806,REPSOL,0,1,0,0,0.0,0,0,0,0.0,19.079467,0.8,0.0
41.809722,-4.58375,REPSOL,0,1,0,0,0.0,0,0,0,0.0,15.037925,0.8,0.0
41.697389,-6.34225,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.711941,0.8,0.0
41.926722,-4.48975,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.268771,0.8,0.0
42.665861,-4.31525,CEPSA,0,1,0,0,0.0,0,0,0,0.0,0.471145,0.8,0.0
40.749194,-4.298139,BP,0,1,0,0,0.0,0,0,0,0.0,12.201673,0.8,0.0
41.439806,-3.678028,REPSOL,0,1,0,0,0.0,0,0,0,0.0,14.646674,0.8,0.0
41.219083,-3.591083,PETRONOR,0,1,0,0,0.0,0,0,0,0.0,1.095049,0.8,0.0
40.946028,-5.555139,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.63435,0.8,0.0
41.996139,-6.025583,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.373242,0.8,0.0
41.461389,-4.861028,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.989753,0.8,0.0
40.7975,-4.462889,GALP,0,1,0,0,0.0,0,0,0,0.0,4.453125,0.8,0.0
41.367417,-3.641806,REPSOL,0,1,0,0,0.0,0,0,0,0.0,5.279447,0.8,0.0
41.860417,-5.417667,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.443363,0.8,0.0
41.325139,-3.631417,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.214209,0.8,0.0
42.022111,-5.852722,REPSOL,0,1,0,0,0.0,0,0,0,0.0,5.366307,0.8,0.0
41.957222,-4.519444,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.101495,0.8,0.0
41.51825,-5.213694,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.8244,0.8,0.0
41.138028,-5.488667,REPSOL,0,1,0,0,0.0,0,0,0,0.0,5.177109,0.8,0.0
42.087806,-5.713278,REPSOL,0,1,0,0,0.0,0,0,0,0.0,5.280608,0.8,0.0
42.089278,-5.715528,REPSOL,0,1,0,0,0.0,1,1,350,59.165,7.429242,0.8,0.0
41.019806,-5.593972,CEPSA,0,1,0,0,0.0,0,0,0,0.0,3.005689,0.8,0.0
42.0765,-4.2105,GALP,0,1,0,0,0.0,0,0,0,0.0,2.904173,0.8,0.0
40.713472,-4.188389,GASOLINERA EL ESPINAR DE SAN RAFAEL,0,1,0,0,0.0,0,0,0,0.0,3.335932,0.8,0.0
40.947361,-5.656833,MOEVE,0,1,0,0,0.0,0,0,0,0.0,2.932944,0.8,0.0
41.057444,-5.543917,CEPSA,0,1,0,0,0.0,0,0,0,0.0,4.859875,0.8,0.0
36.781278,-4.726972,AGLA,0,1,0,0,0.0,0,0,0,0.0,8.70591,0.8,0.0
36.810472,-4.7835,AGLA,0,1,0,0,0.0,0,0,0,0.0,18.314205,0.8,0.0
37.831083,-6.348472,ZUFREGAS S.L,0,1,0,0,0.0,0,0,0,0.0,0.64027,0.8,0.0
37.333306,-2.299139,NTRA SRA DEL ROSARIO,0,1,0,0,0.0,0,0,0,0.0,0.666777,0.8,0.0
37.285833,-1.934556,BP,0,1,0,0,0.0,0,0,0,0.0,10.070331,0.8,0.0
37.19775,-4.796694,SHELL,0,1,0,0,0.0,0,0,0,0.0,3.807923,0.8,0.0
37.0975,-2.121306,E/S  SAN JAVIER,0,1,0,0,0.0,0,0,0,0.0,1.932589,0.8,0.0
37.591972,-7.120194,GALP,0,1,0,0,0.0,0,0,0,0.0,2.003015,0.8,0.0
37.232167,-3.570889,BP ALFACAR,0,1,0,0,0.0,0,0,0,0.0,46.416368,0.8,0.0
37.554194,-2.608944,BP VENTA DEL PERAL I,0,1,0,0,0.0,0,0,0,0.0,4.124046,0.8,0.0
37.349111,-6.390417,GASOLIVIA,0,1,0,0,0.0,0,0,0,0.0,2.38981,0.8,0.0
37.928833,-6.737083,CEPSA,0,1,0,0,0.0,0,0,0,0.0,0.324475,0.8,0.0
37.387028,-6.399694,AGD,0,1,0,0,0.0,0,0,0,0.0,2.626283,0.8,0.0
38.142917,-3.723639,"ANDAMUR ""GUARROMAN""",0,1,0,0,0.0,0,0,0,0.0,10.225558,0.8,0.0
37.600556,-3.812056,ESTACION DE SERVICIO ORTEGA,0,1,0,0,0.0,0,0,0,0.0,5.057325,0.8,0.0
38.329917,-3.545361,"E.S. MIRA, S.L.",0,1,0,0,0.0,0,0,0,0.0,11.877033,0.8,0.0
37.827,-3.415028,AGLA-ES VIRGEN DE CUADROS,0,1,0,0,0.0,0,0,0,0.0,1.067656,0.8,0.0
37.97025,-3.798028,"ARENAS CAMACHO, S.L.",0,1,0,0,0.0,0,0,0,0.0,3.612597,0.8,0.0
37.836917,-3.469194,E.S. CANAVA,0,1,0,0,0.0,0,0,0,0.0,3.644156,0.8,0.0
38.212778,-5.141444,SHELL,0,1,0,0,0.0,0,0,0,0.0,0.872694,0.8,0.0
37.137611,-4.728278,AGLA,0,1,0,0,0.0,0,0,0,0.0,4.024194,0.8,0.0
36.636444,-4.805444,BP MONDA,0,1,0,0,0.0,0,0,0,0.0,8.862457,0.8,0.0
36.670389,-5.118194,AGLA LA VENTILLA,0,1,0,0,0.0,0,0,0,0.0,25.307745,0.8,0.0
37.226944,-4.329167,BP LAS TRES PROVINCIAS,0,1,0,0,0.0,0,0,0,0.0,0.920968,0.8,0.0
37.423139,-6.034806,E.S. MARIA AUXILIADORA,0,1,0,0,0.0,0,0,0,0.0,6.262296,0.8,0.0
36.99475,-5.576778,GALP,0,1,0,0,0.0,0,0,0,0.0,1.5739,0.8,0.0
37.234806,-4.904972,AGLA,0,1,0,0,0.0,0,0,0,0.0,1.203825,0.8,0.0
37.506722,-5.379528,MOEVE,0,1,0,0,0.0,0,0,0,0.0,30.089897,0.8,0.0
37.4445,-6.044889,ITALICA OIL,0,1,0,0,0.0,0,0,0,0.0,1.457301,0.8,0.0
37.92225,-5.763222,CEPSA,0,1,0,0,0.0,0,0,0,0.0,1.791482,0.8,0.0
36.844056,-5.691667,GALP,0,1,0,0,0.0,0,0,0,0.0,3.426592,0.8,0.0
37.265889,-4.532556,ENERPLUS,0,1,0,0,0.0,0,0,0,0.0,0.603094,0.8,0.0
37.594389,-5.201,GASOLINERA CAÑADA ROSAL S.L.,0,1,0,0,0.0,0,0,0,0.0,5.00634,0.8,0.0
37.595222,-2.373556,SHELL,0,1,0,0,0.0,0,0,0,0.0,3.106535,0.8,0.0
37.487306,-3.601611,BP,0,1,0,0,0.0,0,0,0,0.0,9.506616,0.8,0.0
37.553444,-2.614111, BP VENTA DEL PERAL II,0,1,0,0,0.0,0,0,0,0.0,2.847739,0.8,0.0
37.364167,-6.67225,CEPSA,0,1,0,0,0.0,0,0,0,0.0,2.249679,0.8,0.0
37.948722,-4.219722,E.S. LA LOPERANA,0,1,0,0,0.0,0,0,0,0.0,13.358978,0.8,0.0
38.32925,-3.544917,GALP,0,1,0,0,0.0,0,0,0,0.0,10.42275,0.8,0.0
38.180472,-3.693083,E.S. GUARROMAN,0,1,0,0,0.0,0,0,0,0.0,1.782927,0.8,0.0
38.016583,-3.493722,E.S. VIRGEN DE LOS REMEDIOS.,0,1,0,0,0.0,0,0,0,0.0,0.47146,0.8,0.0
36.812278,-5.301167,AGLA,0,1,0,0,0.0,0,0,0,0.0,7.172577,0.8,0.0
37.101917,-4.974944,AGLA,0,1,0,0,0.0,0,0,0,0.0,1.094817,0.8,0.0
37.369639,-4.963861,SANTIAGO,0,1,0,0,0.0,0,0,0,0.0,3.668134,0.8,0.0
38.251944,-3.199389,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.892624,0.8,0.0
37.356667,-2.2975,EE.SS. SAN SEBASTIAN,0,1,0,0,0.0,0,0,0,0.0,2.119291,0.8,0.0
37.580083,-4.848,SANTIAGO,0,1,0,0,0.0,0,0,0,0.0,1.432137,0.8,0.0
37.751722,-3.918278,E.S.  JAMILENA,0,1,0,0,0.0,0,0,0,0.0,36.942227,0.8,0.0
37.251944,-4.934056,MYFUEL LOW COST,0,1,0,0,0.0,0,0,0,0.0,1.140711,0.8,0.0
37.421821,-6.154216,GASOLINERA OLIVARES,0,1,0,0,0.0,0,0,0,0.0,4.586306,0.8,0.0
37.572111,-5.429139,MEROIL,0,1,0,0,0.0,0,0,0,0.0,1.942386,0.8,0.0
37.161222,-3.545528,"BP E.S.LAVEGA DE CENES, S.L.",0,1,0,0,0.0,0,0,0,0.0,6.574902,0.8,0.0
37.158444,-3.673944,MINIOIL,0,1,0,0,0.0,0,0,0,0.0,5.578827,0.8,0.0
37.717806,-2.639861, AGLA,0,1,0,0,0.0,0,0,0,0.0,1.688983,0.8,0.0
37.260056,-3.594167,SAN LAZARO GUEVEJAR,0,1,0,0,0.0,0,0,0,0.0,42.863654,0.8,0.0
37.405083,-3.567444,CAMPSA,0,1,0,0,0.0,0,0,0,0.0,8.193903,0.8,0.0
37.444361,-3.650333,BP,0,1,0,0,0.0,0,0,0,0.0,0.24907,0.8,0.0
37.315833,-3.334667,SHELL,0,1,0,0,0.0,0,0,0,0.0,8.984733,0.8,0.0
37.359472,-3.281917,CEPSA,0,1,0,0,0.0,0,0,0,0.0,2.410871,0.8,0.0
37.322667,-3.267222,CEPSA,0,1,0,0,0.0,0,0,0,0.0,8.621462,0.8,0.0
37.598194,-2.706889,MOEVE,0,1,0,0,0.0,0,0,0,0.0,3.137372,0.8,0.0
37.536611,-2.931972,CEPSA,0,1,0,0,0.0,0,0,0,0.0,2.395408,0.8,0.0
37.442278,-3.334444,REPSOL,0,1,0,0,0.0,0,0,0,0.0,3.329339,0.8,0.0
37.134806,-3.442083,REPSOL,0,1,0,0,0.0,0,0,0,0.0,7.651859,0.8,0.0
37.184944,-3.95875,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.373453,0.8,0.0
36.955639,-4.122139,GM10,0,1,0,0,0.0,0,0,0,0.0,6.028476,0.8,0.0
37.214917,-3.591056,BP AUTO-GREEN (JUN),0,1,0,0,0.0,0,0,0,0.0,12.337355,0.8,0.0
36.946194,-3.176722,BP CADIAR,0,1,0,0,0.0,0,0,0,0.0,1.215097,0.8,0.0
37.195972,-3.803472,BP ZONA DE SERVICOS EL MOLINO,0,1,0,0,0.0,0,0,0,0.0,3.782697,0.8,0.0
36.720528,-3.364639,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.712886,0.8,0.0
37.315722,-6.827194,CEPSA,0,1,0,0,0.0,0,0,0,0.0,1.701326,0.8,0.0
37.693694,-6.550528,MOEVE,0,1,0,0,0.0,0,0,0,0.0,0.289979,0.8,0.0
37.653111,-6.876611,MOEVE,0,1,0,0,0.0,0,0,0,0.0,0.510466,0.8,0.0
38.380111,-4.974972,PUERTA LOS PEDROCHES,0,1,0,0,0.0,0,0,0,0.0,0.306515,0.8,0.0
37.715,-4.863917,MOEVE,0,1,0,0,0.0,0,0,0,0.0,3.581474,0.8,0.0
37.691333,-4.486028,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.805459,0.8,0.0
38.008222,-4.385583,CEPSA,0,1,0,0,0.0,0,0,0,0.0,8.917701,0.8,0.0
37.688278,-4.495833,CEPSA,0,1,0,0,0.0,0,0,0,0.0,2.102726,0.8,0.0
37.587194,-4.467306,AGLA,0,1,0,0,0.0,0,0,0,0.0,0.420369,0.8,0.0
37.610722,-4.728917,MOEVE,0,1,0,0,0.0,0,0,0,0.0,0.652239,0.8,0.0
36.868833,-5.806,GARRUCHO ESPERA,0,1,0,0,0.0,0,0,0,0.0,2.578221,0.8,0.0
38.071333,-3.578167,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.723824,0.8,0.0
37.292667,-2.181194,CARBURANTES FILABRES,0,1,0,0,0.0,0,0,0,0.0,9.43641,0.8,0.0
37.647778,-3.452778,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.136096,0.8,0.0
37.326556,-4.15375,FITO,0,1,0,0,0.0,0,0,0,0.0,1.159253,0.8,0.0
36.824417,-5.741639,CAMPSA,0,1,0,0,0.0,0,0,0,0.0,3.426592,0.8,0.0
37.872667,-4.176139,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.193253,0.8,0.0
37.552611,-4.361722,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.481588,0.8,0.0
38.384944,-2.586056,REPSOL GARRIMARTI,0,1,0,0,0.0,0,0,0,0.0,0.111473,0.8,0.0
37.707972,-2.168333,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.565086,0.8,0.0
37.344,-3.619194,REPSOL,0,1,0,0,0.0,0,0,0,0.0,13.961593,0.8,0.0
37.983278,-2.333306,REPSOL,0,1,0,0,0.0,0,0,0,0.0,2.66171,0.8,0.0
37.326,-4.005278,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.97756,0.8,0.0
38.480028,-4.953917,REPSOL,0,1,0,0,0.0,0,0,0,0.0,1.55286,0.8,0.0
37.674722,-6.657306,DEOIL,0,1,0,0,0.0,0,0,0,0.0,3.196352,0.8,0.0
37.347722,-2.432222,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.706139,0.8,0.0
37.859639,-2.22675,TOPFUEL,0,1,0,0,0.0,0,0,0,0.0,1.684267,0.8,0.0
36.46,-5.730944,BP,0,1,0,0,0.0,0,0,0,0.0,23.296277,0.8,0.0
37.810611,-2.532583,REPSOL,0,1,0,0,0.0,0,0,0,0.0,0.707747,0.8,0.0
37.112528,-2.618361,REPSOL,0,1,0,0,0.0,0,0,0,0.0,12.152491,0.8,0.0
36.977889,-3.560694,BP SAN BLAS,0,1,0,0,0.0,0,0,0,0.0,1.85163,0.8,0.0
37.02825,-3.636056,SHELL,0,1,0,0,0.0,0,0,0,0.0,3.263367,0.8,0.0
37.309056,-7.344056,CEPSA,0,1,0,0,0.0,0,0,0,0.0,2.262588,0.8,0.0
37.896972,-6.569472,AGLA,0,1,0,0,0.0,0,0,0,0.0,2.957911,0.8,0.0
37.399583,-6.392139,E.S.CAMPO DE TEJADA,0,1,0,0,0.0,0,0,0,0.0,2.626283,0.8,0.0
37.963,-7.239111,GALP,0,1,0,0,0.0,0,0,0,0.0,1.042924,0.8,0.0
37.334111,-6.788944,MOEVE,0,1,0,0,0.0,0,0,0,0.0,11.349632,0.8,0.0
37.331611,-6.802861,MOEVE,0,1,0,0,0.0,0,0,0,0.0,11.334041,0.8,0.0
38.04125,-3.458111,AGLA,0,1,0,0,0.0,0,0,0,0.0,1.650521,0.8,0.0
38.359583,-2.744139,CEPSA,0,1,0,0,0.0,0,0,0,0.0,0.18753,0.8,0.0
37.940361,-2.956611,CEPSA,0,1,0,0,0.0,0,0,0,0.0,0.446096,0.8,0.0
37.613472,-3.395361,E.S.LAS PILETAS,0,1,0,0,0.0,0,0,0,0.0,4.953256,0.8,0.0
37.689083,-3.813861,AGLA,0,1,0,0,0.0,0,0,0,0.0,16.676661,0.8,0.0
37.995028,-3.643111,AGLA,0,1,0,0,0.0,0,0,0,0.0,1.206455,0.8,0.0
37.868222,-4.164972,CEPSA,0,1,0,0,0.0,0,0,0,0.0,2.836346,0.8,0.0
37.724,-3.370139,BLANCA,0,1,0,0,0.0,0,0,0,0.0,7.627785,0.8,0.0
38.028778,-3.103111,CEPSA,0,1,0,0,0.0,0,0,0,0.0,3.943186,0.8,0.0
37.678222,-3.626472,MOEVE,0,1,0,0,0.0,0,0,0,0.0,5.130387,0.8,0.0
