lat,lon,name,aadt_assigned,impute_tier,edge_dist_m,highway_class,through_gap_km,stop_rate,usage_count,lambda_k
41.0305,-6.222444,"ESTACION DE SERVICIO PRIETO, S.L.",944.0764722962806,3,1146.8821604604875,primary,44.8468,0.12692124443630806,0,0.7788518445947438
40.907306,-5.664583,LAS TORRES,1989.0,1,44.74892059405254,trunk,2.7278,0.060432130784050936,0,0.7812968028416026
40.697972,-6.416278,SHELL,388.0,1,87.96795496543251,trunk,0.0628,0.057935963100719176,0,0.14611449894001377
43.04575,-3.68825,AVIA,206.19451317327827,3,1260.0364710277063,secondary,2.5836,0.06029314921964335,0,0.0808087575816832
41.347444,-4.119111,REPOSTAR,876.8844177383834,3,527.0634627793457,secondary,33.8508,0.10360992808612887,0,0.5905505545011859
42.384277,-5.985685,COMPOSTRA OIL,1068.2514268378238,3,278.1497837312172,trunk_link,36.5584,0.10888711843677451,0,0.7560723276232327
41.406111,-4.960806,LOS CEAS,30215.2495037671,3,163.02784686257198,motorway_link,24.0546,0.08679601927094943,0,17.046661958335847
42.278444,-3.89175,BEROIL,2192.0,1,51.5169618807557,trunk,0.0,0.057878955124056955,0,0.8246593526075635
40.409667,-4.493583,Q8,2647.0,2,22.840805918343076,secondary,1.023,0.05881788142343576,0,1.011991058830924
42.525194,-5.756778,GALP,10001.0,1,55.59669449522374,trunk,2.6114,0.060319907691220906,0,3.921186079329352
40.955639,-4.614111,CEPSA,16639.0,1,26.669657567056195,motorway,0.3266,0.05817633001906025,1185,6.291973708716434
40.955111,-4.614556,CEPSA,16639.0,1,49.96863532778179,motorway,4.3388,0.06201619839742721,1375,6.7072689133761445
42.651972,-3.068028,MOEVE,28028.0,1,85.54655633773501,motorway,0.0,0.057878955124056955,1192,10.544503802410945
42.650611,-3.069667,MOEVE,28028.0,1,64.21043971860382,motorway,0.0,0.057878955124056955,279,10.544503802410945
40.154556,-5.245833,CEPSA,990.2436713037512,3,1728.6741688892248,primary_link,6.1984,0.06391807966991775,0,0.4114140801876626
42.526028,-3.334111,MOEVE,3070.33541075278,3,61.137454457712515,motorway_link,0.0,0.057878955124056955,0,1.1551007354559601
40.635333,-4.758444,MOEVE,8279.0,1,24.913894209315966,trunk,49.2124,0.13763957857253625,16,7.406867461513181
42.528861,-3.332083,MOEVE,3070.33541075278,3,268.72804293582516,motorway_link,0.0002,0.057879136548052185,1190,1.1551043561673202
42.597833,-6.504278,MOEVE,15180.38716837769,3,81.48244771390117,motorway_link,29.815,0.09626568118967087,0,9.498777024664314
42.458556,-5.882444,CEPSA,10500.0,1,131.60346829483913,trunk_link,2.4872,0.060200491903214665,0,4.108683572394401
40.58525,-4.410556,CEPSA,1815.6960905947255,3,187.75080175144942,primary,13.236,0.07187945125659423,0,0.8483230511644998
42.132361,-3.716806,CEPSA,21400.500234776853,3,50.50398789338244,motorway_link,24.0136,0.08673266239726214,56,12.064795352970298
42.973944,-4.96225,MOEVE,952.0,1,486.11384908270406,trunk,28.7716,0.09446448394350294,0,0.5845462266423963
42.369111,-5.024222,CEPSA,32.11952472878545,3,618.2706228546996,secondary,0.4712,0.058308702253336495,0,0.012173510725541292
41.573639,-3.7055,CEPSA,17132.0,1,76.61031705514718,motorway,0.114,0.05798250162783729,328,6.456815416272705
40.451778,-4.467778,CEPSA,929.2047092090596,3,564.8396181479488,secondary,4.347,0.062024410371216615,0,0.37461693231852317
40.301472,-4.639861,LA ADRADA,1953.7702135522532,3,160.54280129629345,primary,0.5292,0.05836192076422145,0,0.741167585566412
42.705389,-6.515639,CEPSA,3270.74656178233,3,50.06965393367613,primary,25.8234,0.0895825312942164,0,1.9045114154710556
40.876056,-4.572917,REPOSTAR,7271.0,1,98.04260866361194,trunk,19.901,0.08065187493753696,0,3.8117285873604034
42.076444,-5.444278,GALP,251.45523260556297,3,285.7756002145438,secondary,50.7572,0.14164560507214885,0,0.23151393571132386
40.394611,-5.439861,CEPSA,1725.0,1,25.480454187979735,trunk,16.579,0.07611963424361193,0,0.8534913989564987
42.512111,-4.010778,CEPSA,113.8394192338019,3,1.2906658895648666,secondary,1.5136,0.05927600939950964,0,0.04386165214949415
42.570806,-6.767972,MOEVE,7142.0,1,40.40077319197438,trunk,7.386,0.06517512585404626,0,3.02562486752239
42.938111,-5.658611,CEPSA,2694.0,1,189.96356014982356,trunk,0.0636,0.05793668984580713,0,1.0145293758899288
42.219944,-3.999139,CEPSA,1492.992522907094,3,203.97923794541188,secondary,8.8898,0.0668157873569736,0,0.6484105610847276
42.245333,-3.705972,GALP,18501.45470941028,3,134.41756153927292,motorway_link,5.9392,0.06364816796682023,101,7.654294030337908
42.777778,-5.924861,CEPSA,1059.3636586095326,3,1040.6167897487246,secondary,23.8846,0.08653368048303084,145,0.5958591362714372
41.824917,-3.703972,GALP,98.0,1,117.16282925323453,trunk,10.2048,0.06829647108268842,0,0.043504852079672536
41.972694,-3.041972,GALP,846.8973682126548,3,391.4351579930918,primary,8.6612,0.06656280093060017,0,0.36641709603842293
42.189111,-4.036889,BP,14752.0,1,201.11652024086558,motorway,4.6374,0.06231622051159448,0,5.975377752415772
41.593833,-3.697222,CEPSA,11789.181429150747,3,54.44424588898597,motorway_link,0.092,0.05796249792107837,16,4.441647626509378
42.382806,-5.784917,CEPSA,3250.512789377821,3,976.1108780029658,primary,11.368,0.06964294688817799,0,1.4714393820748888
42.978611,-3.222722,GALP,479.6841675956388,3,200.45782173982604,secondary,51.4854,0.14357359187994062,0,0.4476548629126944
42.548556,-5.867917,REPSOL,1363.8115228799045,3,317.0779269784716,secondary,11.3434,0.06961410838813037,0,0.6171134006358283
42.725944,-6.653417,REPSOL,1427.4393539791731,3,1725.3746511517122,secondary,49.2296,0.13768355857409925,0,1.2774770443796784
42.382972,-5.888556,PASO HONROSO,657.8848799586721,3,128.77457890535987,secondary,20.0222,0.0808234901533337,0,0.3456215887628846
42.566694,-6.657917,REPSOL,7142.0,1,63.70414964889704,trunk,0.0,0.057878955124056955,0,2.686914733724096
40.411778,-4.77475,REPSOL,446.15884064275815,3,1085.3437851488275,secondary,3.1152,0.06080777685505949,0,0.17634452695415978
40.886444,-4.615028,REPSOL,2790.1944671752503,3,21.791018341013174,primary_link,21.9452,0.08360729976363585,0,1.516324063903736
41.916222,-3.751139,REPSOL,14829.93474270591,3,109.21702317461443,motorway_link,0.0966,0.05796667968139721,92,5.587673500021972
42.739889,-4.141444,BEROIL,3705.3962393016454,3,473.288153795218,motorway_link,25.1284,0.08847516760090866,0,2.1309310964499337
41.616306,-3.684833,CEPSA,8705.247796299062,3,544.3462583948876,motorway_link,1.543,0.059303626734695,0,3.3556429786408475
40.30375,-4.641667,REPSOL,1953.7702135522532,3,274.8875509273708,primary,0.0602,0.05793360127110056,0,0.73572813942738
42.58525,-6.675389,PETRONOR,1155.2943799450777,3,27.61998574785145,secondary,8.5836,0.06647721699809757,0,0.49920490874989487
42.447667,-5.965917,REPSOL,7587.0,1,90.73540191150869,trunk,16.572,0.07611042639878049,0,3.75342373306906
40.147556,-5.339722,CEPSA,2278.4367658316396,3,782.411184981035,secondary,19.5352,0.08013663470112864,0,1.1868106561549623
42.560028,-5.282639,PETRONOR,2976.0,1,1193.4401164108433,trunk,26.3844,0.09048833091255001,0,1.7504062731723675
40.227139,-4.886667,REPSOL,961.0329435366788,3,290.5515632178822,primary,26.1132,0.09004910760174961,0,0.5625110331188435
42.693778,-3.980611,REPSOL,1432.7558732626708,3,4797.652105379982,trunk_link,54.8226,0.1527398188564783,0,1.422452671560022
42.462444,-5.579694,CAMPSA,1699.0,1,483.10539932969226,trunk,17.9446,0.077943159342383,0,0.8607652801976066
40.595167,-4.333028,REPSOL,3875.7648549481296,3,127.77460513605445,primary,0.0156,0.057893108690730555,0,1.4584704940469666
42.245833,-3.703139,GALP,18501.45470941028,3,138.09187541116424,motorway_link,3.9984,0.061676644966453836,370,7.417199747588952
40.998222,-4.658639,REPSOL,10266.419119373357,3,115.71641911292343,motorway_link,18.1086,0.07816582881313737,0,5.216140536157579
42.309056,-3.723556,REPSOL,32239.47607410411,3,44.06540352577257,motorway_link,7.765,0.0655834121904959,0,13.743436513128405
42.404111,-3.549583,REPSOL,30854.0,1,32.416706290338226,motorway,0.0434,0.057918343606586584,896,11.615581728644546
42.40475,-3.549556,REPSOL,30854.0,1,53.896206921497246,motorway,0.0028,0.057881495135590794,183,11.60819173093787
42.380083,-5.049028,MOEVE,285.324098777026,3,143.55990901523703,motorway_link,5.6812,0.06338106971485115,1237,0.11754695287343946
37.948694,-4.217194,ESTACION DE SERVICIO DIEGO PILETA  Y AUTOLAVADO AGUA OSMOTIZADA: HIJOS DE DIEGO PILETA,20054.991942885194,3,5821.547003974894,motorway_link,27.0252,0.09153616886652995,0,11.932421339155438
37.632111,-4.86475,E.S.NTRA . SÑRA. DEL ROSARIO.,1441.619619891786,3,1254.2924724328036,secondary,35.7386,0.10725874610898206,0,1.005071033172052
37.692,-6.633139,LUKOIL,1510.1233798801572,3,68.59613327507681,primary_link,5.4062,0.0630980807285133,0,0.6193582650690079
37.920472,-3.018917,GALP,919.6391419016286,3,158.09906484626165,secondary,0.0902,0.05796086169994383,0,0.34647000126449956
40.123889,-2.9085,REPSOL,373.6377824301911,3,1194.973963762685,secondary,53.5652,0.14922183829903743,0,0.3624069588893579
40.043333,-1.643167,CAÑETE,827.0,1,1972.4210725754008,trunk,1.0738,0.058865081211315076,0,0.31642924405142425
38.978222,-2.883,REPSOL,1207.0,1,340.57965128687033,trunk,28.0214,0.09319343747949199,0,0.7311491137453544
39.083472,-4.616111,REPSOL,1541.0,1,207.93022656454133,trunk,0.0076,0.05788584981993147,20,0.5798136147213437
41.015972,-2.546583,REPSOL,20434.0,1,187.56973313720155,motorway,5.0472,0.06273128910240458,164,8.332032549870478
40.358389,-2.970472,REPSOL,501.7797112482667,3,4130.126471061716,secondary_link,22.7308,0.0847780912697684,0,0.27650952002390333
38.66225,-4.298667,REPSOL,1418.2536642712223,3,211.39815442734783,trunk_link,0.0,0.057878955124056955,0,0.5335657612277424
39.741444,-1.327639,(SIN RÓTULO),1165.0,1,7083.760842397823,trunk,65.968,0.1874563785233687,0,1.4195134263682094
39.012917,-3.830472,REPSOL,9153.679405104584,2,148.35622560125748,trunk,61.7334,0.1735038259894168,0,10.32328959133013
38.75575,-3.139194,CEPSA,4146.7834120845755,3,5093.645340080158,primary,22.201,0.08398635958963152,0,2.2637760781197533
38.777639,-4.831306,EL CRISTO ,625.0,1,115.31620817719426,trunk,62.02,0.17441824437812642,0,0.7085741177861385
38.836694,-2.993639,PETRONOR,160.68930639767257,3,1741.5982183170738,secondary,22.443,0.08434688900557707,0,0.08809868009219976
39.100389,-1.346083,REPSOL,500.3583929467042,3,5.0601734558032305,primary,58.2564,0.16275103309879874,0,0.5293199949162503
40.341694,-2.646444,MOEVE,237.3055276108649,3,5100.148315994923,secondary,111.0606,0.3923748675040771,0,0.6052327122029385
40.101861,-1.505778,ESTACIÓN DE SERVICIO SALVACAÑETE,262.9110146191623,3,39.88857606515063,trunk_link,31.9956,0.10015814252109186,0,0.171162412671841
38.808528,-2.327639,REPSOL,2069.0,1,23.40871436382389,trunk,132.102,0.5098441344032885,0,6.856638841522625
39.409722,-2.211028,REPSOL,2846.0,1,203.3529313173174,trunk_link,31.6802,0.09958425108930298,94,1.842209060901016
39.90425,-1.805833,"REAL CONTRERAS E HIJOS, S.L.",1505.0,1,236.50582518361156,trunk,53.9056,0.15016648413380218,0,1.4690036310389198
39.375472,-2.568083,BP MOYA - EL PROVENCIO,4182.0,1,61.859009943426535,trunk,32.4946,0.10107373500297082,0,2.747487338585756
38.890417,-3.715389,REPSOL,4057.4413325238233,3,1257.2435975960964,primary,37.393,0.11057262810721676,0,2.916172684932044
40.348611,-1.850472,CAMPSA,269.1500040784143,3,3138.9262531990707,secondary,0.4628,0.05830100059561215,0,0.1019961445625502
39.56425,-1.911028,REPSOL,2542.0,1,167.01353606505938,trunk,0.71,0.05852826937378117,0,0.9670625948629864
39.503167,-2.87675,REPSOL,433.6288642975612,3,391.1141808664713,secondary,0.6212,0.05844648124926555,0,0.16473652836100025
40.361278,-2.395028,BLANCA ENERGY ,405.815378929863,3,302.1628999527059,primary,33.998,0.10388944719277232,0,0.27403957996576783
38.540778,-3.281306,REPSOL,1703.5878082601484,3,1108.3115961176668,secondary,39.809,0.11561271821786788,0,1.280216712032542
38.980472,-4.864444,PETRONOR,1017.0,1,423.703476134372,secondary,57.9406,0.16180532661995228,0,1.0696141116211946
38.937583,-1.758,REPSOL,18056.291859646124,3,56.99694976426868,motorway_link,0.0042,0.05788276520242157,745,6.793462663898902
38.938611,-1.757611,REPSOL,15606.0,1,51.33272059935723,motorway,14.6994,0.07369726849749592,800,7.4757772191174885
39.40825,-2.422306,BP SAN CLEMENTE,1202.1239689793133,3,111.99171108876578,trunk_link,0.001,0.05787986225234072,0,0.4522620032759385
39.783528,-2.419194,MOEVE ,1781.9154408765871,3,475.7206500809892,secondary,35.084,0.10597768451726262,0,1.2274812707927762
38.431194,-4.315556,CEPSA,1459.0,1,1904.584778390581,trunk,41.1566,0.11853012908741901,327,1.1240804792005383
40.551639,-2.857028,REPSOL,906.9574743288546,3,23.352567637615916,primary,34.438,0.1047299705659564,0,0.6174065923417282
38.885111,-3.708056,CEPSA,4057.4413325238233,3,494.2660037419274,primary,37.393,0.11057262810721676,0,2.916172684932044
39.174167,-3.84875,CEPSA,810.9950787133962,3,925.7923056031204,secondary,2.416,0.06013218665276511,0,0.3169848984098412
38.803389,-1.731861,REPSOL,229.00000000000003,2,65.74474103225126,trunk,55.2116,0.15384409818092204,0,0.2289969401423025
38.7385,-3.025528,CAMPSA,170.9577748171511,3,381.14452478674644,secondary,1.0662,0.058858016341282765,0,0.06540453077507193
40.325139,-3.113806,REPSOL,5664.2216482231715,3,639.7476893887463,secondary,1.0628,0.05885485613856423,0,2.1668851765802537
39.032861,-4.182528,MOEVE,3481.0,1,244.54788441715232,trunk,0.0138,0.057891475328880046,4,1.3098814665289045
38.785917,-1.33025,LOS CORRALES,5867.722751630018,3,582.8088844377309,primary,52.0922,0.14519972761752523,0,5.537946344266923
39.840611,-2.510972,REPSOL,7770.124831718713,3,186.70606244092264,primary,14.0124,0.07283657313481168,0,3.6786702262186264
39.283944,-1.477806,MOEVE,1477.0,1,235.0754339261522,primary,0.8256,0.0586349903446611,0,0.562925224803919
39.333222,-3.483361,REPSOL,28068.40036923996,3,123.71849734142272,motorway_link,8.2946,0.06615978981420306,0,12.0704965475238
38.508444,-3.497778,REPSOL,1659.8551347236196,3,140.06964646812725,secondary_link,1.7298,0.05947953355323786,590,0.6417281596654999
38.506639,-3.496667,REPSOL,1659.8551347236196,3,154.29216268949108,secondary,0.0182,0.05789546811001908,1309,0.6246375851276779
39.043806,-2.485028,INPEALSA,2422.0,1,315.82317153752314,primary,53.7288,0.14967513135595562,0,2.3563355929368095
38.602278,-1.680917,REPSOL,1764.674611784549,2,72.872554817128,primary,84.8436,0.26135602722463197,0,2.9978542482211665
39.230444,-3.419139,REPSOL,6746.412029048713,3,174.53774422787504,trunk,8.2652,0.06612761307517784,0,2.899806807967282
41.039583,-2.450583,REPSOL,14682.978517917742,3,55.12772560615895,motorway_link,14.5172,0.07346773141705658,4,7.01171329401915
39.503139,-2.870472,REPSOL,463.7924902797792,3,122.30034296550537,secondary,0.4552,0.058294033704000714,0,0.17573617789020718
38.712,-4.168778,REPSOL,854.7277522499253,3,878.6514790365599,secondary,19.338,0.07986056114653055,0,0.4436837464942465
38.750861,-2.874611,CHM,347.46516907319904,3,13.735771629564695,primary,25.4594,0.08900052817420286,0,0.2010097932027472
38.915972,-1.726278,REPSOL,15606.0,1,252.0250589276232,motorway,7.41,0.06520087735068644,0,6.613911797576282
39.127306,-3.108861,REPSOL,2071.3208820796754,3,259.537807017054,trunk,60.9346,0.1709779025886878,0,2.3019756500398687
39.233056,-1.799472,REPSOL,636.8284075151582,3,1482.943056252828,secondary,0.0548,0.05792869638182323,0,0.23978915653072636
39.153139,-4.162472,REPSOL,1366.7058311115804,3,295.6902616195323,primary,36.047,0.10786817445055083,0,0.9582564095840386
40.148893,-2.688424,PETRONOR,694.8590924689174,3,648.0514229083432,primary,62.8472,0.1770817034862541,0,0.7998044065525051
39.440278,-1.745472,REPSOL,4767.119525908719,3,130.35149839120862,primary,0.3146,0.058165364436156886,0,1.8023280894788007
38.717556,-1.91075,REPSOL,1383.0343402485114,3,195.2143719534954,secondary,94.2708,0.30517590541000805,0,2.7434469204900727
38.673111,-2.492222,REPSOL,278.9600587291661,3,1037.6741960701002,secondary_link,100.5812,0.33675679281945375,2,0.610621015565343
39.724528,-1.902278,CAMPSA,757.7690256843438,3,2385.980617585041,primary,38.769,0.11341352268538774,0,0.5586181548007807
39.406639,-2.950889,REPSOL,1010.9049177731436,3,142.4651851523697,primary,5.6548,0.06335382640605504,0,0.41629051537857603
38.914806,-3.836639,DURAMAX,14724.25031481442,3,1406.3749547240036,motorway_link,61.9534,0.17420536769623668,86,16.672782360933887
40.844444,-1.883056,MOEVE,1991.0,1,78.15412141631752,trunk,80.5666,0.24294372637211673,4,3.144056234844749
40.844694,-1.88275,CEPSA,1991.0,1,94.28776856989563,trunk,80.5492,0.24287077741214158,8,3.1431121658792307
40.750139,-3.166861,REPSOL,5923.436871419898,3,679.4428032459856,primary,26.6936,0.09099217071510296,0,3.503411463658436
38.451306,-2.044778,CAMPSA,2549.6690600005277,3,315.73069391960524,primary,0.0334,0.057909264449103354,4,0.9597214890462377
40.298,-2.987083,REPSOL,4114.997036352266,3,90.7929293042926,secondary,6.4652,0.06419755878844845,0,1.7171229670108523
39.395917,-2.767056,REPSOL,584.3247505369912,3,446.87016523423944,secondary,22.9788,0.08515179880204983,0,0.32341597335309497
39.366861,-1.592778,REPSOL,304.99796079284374,3,230.26833242954805,secondary,0.0526,0.05792669826742897,0,0.11483891150568323
41.063806,-2.648639,REPSOL,1870.878272927486,3,295.819565064285,secondary,0.4156,0.058257752120994724,0,0.7084555573729673
38.151167,-2.293444,CAMPSA,424.85788085592327,3,366.22525852512365,secondary,1.5434,0.05930400260851007,0,0.1637725236844173
38.875861,-1.3315,REPSOL,16395.0,1,9.71768004226498,motorway,33.6354,0.10320241019282499,269,10.998022848223878
38.876111,-1.331611,REPSOL,19647.999541117963,3,24.82396716580233,motorway_link,33.5242,0.10299272846535688,270,13.153407030567825
38.967167,-2.7515,REPSOL,807.0,2,66.89633323367238,primary,1.5828,0.059341042994308424,0,0.3112734410266449
39.241778,-3.4985,REPSOL,6247.177229892036,3,1127.8632798292583,primary_link,27.4918,0.0923080885359292,78,3.7483224274373472
38.873278,-4.042861,REPSOL,698.0724870170477,3,173.4827325298838,secondary,38.0604,0.11194083561939444,0,0.5079283138773818
39.276056,-2.330333,REPSOL,3001.0,1,393.5752042324825,trunk,0.9914,0.058788548545712,0,1.1467588222069314
40.705389,-3.42675,REPSOL,3553.0,1,2751.3474082643975,trunk,0.1712,0.0580345584322661,0,1.3402791097139695
39.845389,-2.361611,GASOLEOS LA PARRILLA,4189.0,1,183.60820372079374,trunk,45.7322,0.12902443927306156,51,3.5131419447465575
40.495194,-3.181917,REPSOL,11064.183039234344,3,129.71447385896724,secondary,32.664,0.10138669571993542,0,7.291446234725398
40.450778,-2.316917,REPSOL,174.0749884444928,3,478.29311605310977,secondary,2.4992,0.06021201493155988,0,0.06812913772230093
38.953361,-2.535056,REPSOL,279.7546425949591,3,121.67711546187483,secondary,72.6302,0.21135188933028975,0,0.3843233696988696
39.25975,-1.911389,REPSOL,3275.8050048834566,3,57.30017727944273,primary,0.0332,0.057909082887154156,0,1.2330426130746786
39.902806,-1.359611,"INVERSIONES CASTELLANO CANTABRICA, S.L.U.",1115.0,1,655.4367616927727,trunk,51.0466,0.142408765447264,28,1.032107527579046
40.785444,-2.62825,CEPSA,260.65406889801244,3,674.4556063381244,secondary,48.712,0.13636617003644833,2,0.23103858102025013
40.035444,-2.733306,REPSOL,1019.6681361032652,3,45.754222741889,primary,33.385,0.1027309183673758,0,0.6808843863369521
38.635528,-3.471583,REPSOL,26930.0,1,73.99887559831495,motorway,0.0048,0.05788330952924005,42,10.132183916545825
38.636167,-3.471361,REPSOL,26930.0,1,43.07525554081351,motorway,0.0036,0.05788222088308059,0,10.131993354478844
40.610278,-3.210278,REPSOL,78666.0,1,644.0704374388365,motorway,10.0726,0.06814563952013307,104,34.844841710190124
41.01375,-2.554806,REPSOL,14604.490534224062,3,211.95302096398558,motorway_link,6.4994,0.06423350580404737,70,6.097634578719035
39.325472,-2.266111,GALP,16110.553273002795,3,5383.481943433356,motorway_link,9.912,0.0679630033050193,0,7.116990304702061
39.609056,-2.280778,CEPSA,1589.0,1,23.829633601283035,trunk,3.831,0.06151062046462531,0,0.6353124434688825
39.517083,-1.753639,MOEVE,20995.0,1,125.29507222582842,motorway,0.0318,0.05790781197678699,2147,7.902534330942179
39.651444,-2.352278,GALP,26849.0,1,69.47666924962283,motorway,29.6732,0.09601859371212174,124,16.75702094674892
40.619694,-3.242333,AREA DE SERVICIO A2 BP CABANILLAS 365,8871.609397220273,3,112.05433559399667,trunk_link,8.6146,0.06651138860003074,0,3.8354098908203134
39.562556,-4.96525,AVIA,630.0,1,391.2890636379645,trunk,113.9962,0.4084910390872559,0,1.672770805062313
39.927389,-5.185778,GALP,3036.5939258816175,3,138.4786686508285,secondary,0.0516,0.0579257900668803,0,1.143331164748386
39.973917,-3.449056,REPSOL,3486.0,1,314.1160069301248,trunk,5.2102,0.06289745773920682,0,1.4251934949126877
40.055333,-3.838833,REPSOL,4365.871611517442,3,30.156776826469333,secondary,8.933,0.06686374154236753,0,1.8974703217578024
39.377833,-3.496083,REPSOL,28602.54807589695,3,144.9922848326468,motorway_link,5.3272,0.06301711040461272,2,11.715924544688269
39.652694,-4.276528,REPSOL,706.935153212431,3,823.6516838425923,secondary,49.1762,0.1375470616342102,0,0.6320395450869506
39.530222,-3.076361,REPSOL,485.582424753256,3,930.677470505929,secondary,3.6448,0.061326689886237365,0,0.1935645580508258
40.11925,-3.933611,CEPSA,3156.301041355121,3,86.83988928109618,secondary,13.5804,0.07230199157752468,0,1.4833445335032371
39.908778,-4.681778,CEPSA,4528.119524728786,3,6368.061745988541,secondary,16.6274,0.07618333851661066,0,2.2422872068745674
40.010556,-4.820333,REPSOL,2740.794801381223,3,182.50557649306626,secondary,21.4616,0.08289633622551841,0,1.4768120079729303
39.435667,-3.469389,REPSOL,3851.8369721852146,3,35.2230278927339,secondary,36.3404,0.10845148180218842,0,2.7152932774106193
39.73375,-3.82825,HERMANOS FERNANDEZ GARCIA SA,705.6515946599962,3,44.68296140556742,secondary,23.9898,0.08669590986854593,0,0.3976511958200519
40.048361,-3.913361,REPSOL,41671.15520884469,3,94.20240083417335,motorway_link,0.3008,0.05815275773720327,0,15.75140185768072
39.858944,-4.359528,REPSOL,1322.5848446124146,3,15.041963961572984,secondary,66.8196,0.19037759857567996,0,1.636638423094352
39.732556,-3.985972,REPSOL,4112.0,1,97.02891944334668,trunk,34.3726,0.10460456246459968,8,2.7958707455538208
40.184528,-4.136,REPSOL,35237.0,1,202.0752080903144,motorway,0.0552,0.057929059686161466,0,13.268100795048268
39.926417,-5.026639,REPSOL,20357.0,1,160.60768679711177,motorway,28.6288,0.09422100369399103,458,12.46737031929074
39.594361,-3.08125,PETRONOR,1230.0566217036665,3,99.9844357062102,primary,19.323,0.07983960987830314,17,0.6383470652327876
39.650833,-3.886389,CEPSA,765.5509937736208,3,1451.3430669776212,secondary,18.4824,0.07867633222009733,9,0.3914998380641339
39.8955,-5.332778,REPSOL,18689.0,1,60.61455057975871,motorway,16.2358,0.07566984390785594,52,9.19225913316048
39.649417,-3.517806,REPSOL,26800.902930442026,3,83.67740050551095,motorway_link,8.932,0.06686263096710639,0,11.647862734452005
40.01675,-4.562,REPSOL,34747.0,1,126.4975574742387,motorway,23.511,0.08596048076558271,746,19.41464736355107
39.993667,-4.691694,REPSOL,34556.0,1,69.31256925508872,motorway,7.3306,0.0651157358651641,631,14.625905895617972
39.988722,-4.703778,REPSOL,34556.0,1,45.04027059021197,motorway,0.034,0.05790980913993894,95,13.007353870158248
40.141611,-3.917111,CEPSA,1420.0,1,1765.4295729239047,motorway_link,25.5056,0.08907414972972932,0,0.8221544020054017
40.022278,-4.486778,MOEVE,34747.0,1,173.9421816797368,motorway,23.2258,0.08552597422712117,713,19.31651167205357
39.972167,-4.297778,DAGAS-OIL S.L.,3945.0,2,1511.8258115486133,primary,23.207,0.08549742499306727,181,2.192367720384728
39.895111,-5.303639,REPSOL,18689.0,1,45.2402693739616,motorway,18.0136,0.07803674655914694,950,9.479786916885333
39.504194,-2.989833,PETRONOR,507.80021207754424,3,1669.907727396058,secondary,28.9632,0.09479231191315143,0,0.3128811146033237
40.014778,-3.805028,REPSOL,1653.28453737187,3,162.91048931037452,secondary,20.2918,0.08120685120972837,0,0.8726772043190636
39.8755,-4.217389,REPSOL,997.600043503086,3,682.4509138663125,secondary,40.7152,0.11756604667490944,0,0.7623453063029408
39.920472,-5.183917,REPSOL,3036.5939258816175,3,22.63706851120187,secondary,1.439,0.05920601585475345,0,1.1686000827812681
40.242528,-4.189056,REPSOL,7327.132874738302,3,109.85620069106467,secondary,0.0812,0.05795268160548088,0,2.7600754907099447
40.121194,-3.794111,AVIA,8248.819598140244,3,43.10624054376507,secondary_link,17.955,0.07795725624199763,0,4.179859730190501
39.993278,-3.766194, BP  ALOD,1240.1620489953507,3,291.7569262957885,secondary,23.0826,0.08530880280161547,0,0.6876788079186464
40.153167,-4.689222,R M,4734.436281573724,3,303.39725454958636,secondary,24.966,0.08821875200670097,0,2.714829391401919
39.813417,-4.056667,REPSOL,5276.036868865385,3,4.54356120789728,secondary,0.076,0.05794795609678177,0,1.9872810934730867
40.020917,-4.505278,MOEVE,34166.129436748975,3,81.87082477557188,motorway_link,25.0258,0.08831306836125641,0,19.61255220981646
39.883083,-4.985806,CEPSA,1804.8361293129233,3,625.5268748205334,secondary,49.7574,0.1390399340001095,0,1.6311379259544327
39.718667,-4.642806,BP GASOLEOS LOS NAVALMORALES,950.0611092046564,3,45.20786093211177,primary,91.6846,0.2927318581003607,0,1.807735499741397
39.767778,-3.175083,REPSOL,3223.0,1,59.50046484799045,trunk,0.0364,0.05791198797810328,0,1.2132271921472746
39.683,-3.506583,REPSOL,26800.902930442026,3,168.3340555604094,motorway_link,0.9198,0.05872216374036923,0,10.229745566762528
40.182056,-3.886361,GALP,2759.223034884037,3,26.531843694936903,secondary,11.9234,0.07029825571318121,0,1.2607956820938568
39.525528,-3.08075,NINGUNO,485.582424753256,3,289.07152396213144,secondary,1.2816,0.05905872551188315,0,0.18640621438983182
39.904444,-3.620444,REPSOL,2022.6437912939448,3,222.02946312784988,secondary,25.6782,0.08934983230853498,0,1.174698743218087
39.96475,-3.799889,CARBURANTES AÑOVER,1240.1620489953507,3,516.5857807257698,secondary,10.101,0.06817800453664048,0,0.5495865297167335
40.087167,-4.117694,AGUDO GASOLEOS,5956.231218902091,3,261.8487872705126,secondary,28.671,0.09429288102010265,0,3.650596310739014
39.97575,-3.180194,REPSOL,293.0,1,159.72838939698286,trunk,44.602,0.1263459689336511,0,0.24062589783413854
39.574111,-3.867389,REPSOL,5398.000000000001,2,69.12574893446858,primary,5.8576,0.0635635220663126,0,2.2302532987407107
39.934694,-3.922306,REPSOL,366.5476494738846,3,1121.739730893487,secondary_link,6.4448,0.06417612990198596,8,0.1529034621913736
39.418833,-3.7085,REPSOL,1051.3872590336878,3,1269.1254050180667,secondary,55.5458,0.1547988583842885,0,1.057898058218307
