lat,lon,c,p_kw,wq_minutes
43.166722,-2.58525,3,150,0.006803
43.166722,-2.58525,4,150,0.000244
43.166722,-2.58525,5,150,8e-06
43.166722,-2.58525,6,150,0.0
43.166722,-2.58525,7,150,0.0
43.212361,-3.126639,2,150,0.433253
43.212361,-3.126639,3,150,0.027099
43.212361,-3.126639,4,150,0.00152
43.212361,-3.126639,5,150,7.5e-05
43.212361,-3.126639,6,150,3e-06
43.212361,-3.126639,7,150,0.0
43.145611,-2.644972,2,150,0.192302
43.145611,-2.644972,3,150,0.008418
43.145611,-2.644972,4,150,0.000323
43.145611,-2.644972,5,150,1.1e-05
43.145611,-2.644972,6,150,0.0
43.145611,-2.644972,7,150,0.0
43.193861,-2.519028,2,150,0.05304
43.193861,-2.519028,3,150,0.001272
43.193861,-2.519028,4,150,2.6e-05
43.193861,-2.519028,5,150,0.0
43.193861,-2.519028,6,150,0.0
43.193861,-2.519028,7,150,0.0
43.292806,-3.01775,2,150,2.880808
43.292806,-3.01775,3,150,0.349145
43.292806,-3.01775,4,150,0.042661
43.292806,-3.01775,5,150,0.004763
43.292806,-3.01775,6,150,0.000477
43.292806,-3.01775,7,150,4.3e-05
43.120944,-2.912639,2,150,0.062079
43.120944,-2.912639,3,150,0.001605
43.120944,-2.912639,4,150,3.6e-05
43.120944,-2.912639,5,150,1e-06
43.120944,-2.912639,6,150,0.0
43.120944,-2.912639,7,150,0.0
43.307861,-2.943556,2,150,0.389928
43.307861,-2.943556,3,150,0.02332
43.307861,-2.943556,4,150,0.001247
43.307861,-2.943556,5,150,5.8e-05
43.307861,-2.943556,6,150,2e-06
43.307861,-2.943556,7,150,0.0
43.412306,-2.702944,2,150,0.175789
43.412306,-2.702944,3,150,0.007387
43.412306,-2.702944,4,150,0.000272
43.412306,-2.702944,5,150,9e-06
43.412306,-2.702944,6,150,0.0
43.412306,-2.702944,7,150,0.0
43.366194,-2.930028,2,150,0.047007
43.366194,-2.930028,3,150,0.001064
43.366194,-2.930028,4,150,2.1e-05
43.366194,-2.930028,5,150,0.0
43.366194,-2.930028,6,150,0.0
43.366194,-2.930028,7,150,0.0
43.175167,-2.641389,2,150,0.741128
43.175167,-2.641389,3,150,0.057703
43.175167,-2.641389,4,150,0.004116
43.175167,-2.641389,5,150,0.000259
43.175167,-2.641389,6,150,1.4e-05
43.175167,-2.641389,7,150,1e-06
43.318583,-2.876444,2,150,7.748193
43.318583,-2.876444,3,150,1.080322
43.318583,-2.876444,4,150,0.174936
43.318583,-2.876444,5,150,0.027116
43.318583,-2.876444,6,150,0.003852
43.318583,-2.876444,7,150,0.000497
43.259611,-2.523694,2,150,0.471718
43.259611,-2.523694,3,150,0.030579
43.259611,-2.523694,4,150,0.001783
43.259611,-2.523694,5,150,9.1e-05
43.259611,-2.523694,6,150,4e-06
43.259611,-2.523694,7,150,0.0
43.18975,-2.894444,2,150,2.324342
43.18975,-2.894444,3,150,0.266626
43.18975,-2.894444,4,150,0.030201
43.18975,-2.894444,5,150,0.003103
43.18975,-2.894444,6,150,0.000285
43.18975,-2.894444,7,150,2.3e-05
43.190194,-2.897389,2,150,2.075451
43.190194,-2.897389,3,150,0.230628
43.190194,-2.897389,4,150,0.025057
43.190194,-2.897389,5,150,0.00246
43.190194,-2.897389,6,150,0.000215
43.190194,-2.897389,7,150,1.7e-05
43.390333,-2.943917,2,150,0.042238
43.390333,-2.943917,3,150,0.000908
43.390333,-2.943917,4,150,1.7e-05
43.390333,-2.943917,5,150,0.0
43.390333,-2.943917,6,150,0.0
43.390333,-2.943917,7,150,0.0
43.130583,-2.548889,2,150,2.521107
43.130583,-2.548889,3,150,0.295529
43.130583,-2.548889,4,150,0.034467
43.130583,-2.548889,5,150,0.003656
43.130583,-2.548889,6,150,0.000347
43.130583,-2.548889,7,150,3e-05
43.130278,-2.564722,2,150,2.300718
43.130278,-2.564722,3,150,0.26318
43.130278,-2.564722,4,150,0.029701
43.130278,-2.564722,5,150,0.003039
43.130278,-2.564722,6,150,0.000278
43.130278,-2.564722,7,150,2.3e-05
43.238139,-3.355694,2,150,0.27562
43.238139,-3.355694,3,150,0.014175
43.238139,-3.355694,4,150,0.000645
43.238139,-3.355694,5,150,2.6e-05
43.238139,-3.355694,6,150,1e-06
43.238139,-3.355694,7,150,0.0
43.321861,-3.068056,2,150,2.289724
43.321861,-3.068056,3,150,0.261578
43.321861,-3.068056,4,150,0.029468
43.321861,-3.068056,5,150,0.003009
43.321861,-3.068056,6,150,0.000275
43.321861,-3.068056,7,150,2.2e-05
43.250806,-2.888444,2,150,0.374715
43.250806,-2.888444,3,150,0.022032
43.250806,-2.888444,4,150,0.001156
43.250806,-2.888444,5,150,5.3e-05
43.250806,-2.888444,6,150,2e-06
43.250806,-2.888444,7,150,0.0
43.250667,-2.889028,2,150,0.362964
43.250667,-2.889028,3,150,0.02105
43.250667,-2.889028,4,150,0.001089
43.250667,-2.889028,5,150,4.9e-05
43.250667,-2.889028,6,150,2e-06
43.250667,-2.889028,7,150,0.0
43.267,-3.152944,2,150,0.070829
43.267,-3.152944,3,150,0.001949
43.267,-3.152944,4,150,4.6e-05
43.267,-3.152944,5,150,1e-06
43.267,-3.152944,6,150,0.0
43.267,-3.152944,7,150,0.0
43.204333,-3.047306,2,150,0.132329
43.204333,-3.047306,3,150,0.004881
43.204333,-3.047306,4,150,0.000157
43.204333,-3.047306,5,150,4e-06
43.204333,-3.047306,6,150,0.0
43.204333,-3.047306,7,150,0.0
43.280111,-2.495722,2,150,0.61781
43.280111,-2.495722,3,150,0.044746
43.280111,-2.495722,4,150,0.002946
43.280111,-2.495722,5,150,0.00017
43.280111,-2.495722,6,150,9e-06
43.280111,-2.495722,7,150,0.0
43.29725,-3.0135,2,150,2.668363
43.29725,-3.0135,3,150,0.317371
43.29725,-3.0135,4,150,0.037763
43.29725,-3.0135,5,150,0.004095
43.29725,-3.0135,6,150,0.000398
43.29725,-3.0135,7,150,3.5e-05
43.3285,-3.068806,2,150,2.30532
43.3285,-3.068806,3,150,0.263851
43.3285,-3.068806,4,150,0.029798
43.3285,-3.068806,5,150,0.003051
43.3285,-3.068806,6,150,0.000279
43.3285,-3.068806,7,150,2.3e-05
43.327111,-3.067722,2,150,45.0
43.327111,-3.067722,3,150,26.522035
43.327111,-3.067722,4,150,3.841785
43.327111,-3.067722,5,150,0.940236
43.327111,-3.067722,6,150,0.246454
43.327111,-3.067722,7,150,0.063107
43.163778,-2.777556,2,150,0.579488
43.163778,-2.777556,3,150,0.040896
43.163778,-2.777556,4,150,0.002617
43.163778,-2.777556,5,150,0.000147
43.163778,-2.777556,6,150,7e-06
43.163778,-2.777556,7,150,0.0
42.849722,-8.582556,2,150,45.0
42.849722,-8.582556,3,150,45.0
42.849722,-8.582556,4,150,45.0
42.849722,-8.582556,5,150,45.0
42.849722,-8.582556,6,150,15.004416
42.849722,-8.582556,7,150,3.6764
42.167972,-8.625944,2,150,0.850707
42.167972,-8.625944,3,150,0.069857
42.167972,-8.625944,4,150,0.00529
42.167972,-8.625944,5,150,0.000354
42.167972,-8.625944,6,150,2.1e-05
42.167972,-8.625944,7,150,1e-06
42.156917,-8.665083,2,150,0.542464
42.156917,-8.665083,3,150,0.037263
42.156917,-8.665083,4,150,0.002315
42.156917,-8.665083,5,150,0.000126
42.156917,-8.665083,6,150,6e-06
42.156917,-8.665083,7,150,0.0
43.261944,-8.81925,2,150,16.792489
43.261944,-8.81925,3,150,2.193331
43.261944,-8.81925,4,150,0.404106
43.261944,-8.81925,5,150,0.074749
43.261944,-8.81925,6,150,0.012938
43.261944,-8.81925,7,150,0.002056
42.876194,-7.861972,2,150,0.647681
42.876194,-7.861972,3,150,0.047808
42.876194,-7.861972,4,150,0.003214
42.876194,-7.861972,5,150,0.00019
42.876194,-7.861972,6,150,1e-05
42.876194,-7.861972,7,150,0.0
42.649639,-7.95325,2,150,0.001555
42.649639,-7.95325,3,150,7e-06
42.649639,-7.95325,4,150,0.0
42.649639,-7.95325,5,150,0.0
42.649639,-7.95325,6,150,0.0
42.649639,-7.95325,7,150,0.0
42.787361,-9.055806,2,150,45.0
42.787361,-9.055806,3,150,11.065726
42.787361,-9.055806,4,150,2.067423
42.787361,-9.055806,5,150,0.490824
42.787361,-9.055806,6,150,0.117955
42.787361,-9.055806,7,150,0.027039
42.728194,-8.301694,2,150,0.63367
42.728194,-8.301694,3,150,0.046366
42.728194,-8.301694,4,150,0.003087
42.728194,-8.301694,5,150,0.000181
42.728194,-8.301694,6,150,9e-06
42.728194,-8.301694,7,150,0.0
43.172722,-7.766167,2,150,0.055207
43.172722,-7.766167,3,150,0.001349
43.172722,-7.766167,4,150,2.8e-05
43.172722,-7.766167,5,150,1e-06
43.172722,-7.766167,6,150,0.0
43.172722,-7.766167,7,150,0.0
43.193167,-8.728639,2,150,13.279406
43.193167,-8.728639,3,150,1.803433
43.193167,-8.728639,4,150,0.322261
43.193167,-8.728639,5,150,0.056943
43.193167,-8.728639,6,150,0.009354
43.193167,-8.728639,7,150,0.001406
43.281222,-8.237417,2,150,8.144191
43.281222,-8.237417,3,150,1.136697
43.281222,-8.237417,4,150,0.186066
43.281222,-8.237417,5,150,0.029237
43.281222,-8.237417,6,150,0.004215
43.281222,-8.237417,7,150,0.000552
42.406667,-7.846389,2,150,0.238877
42.406667,-7.846389,3,150,0.011529
42.406667,-7.846389,4,150,0.000491
42.406667,-7.846389,5,150,1.8e-05
42.406667,-7.846389,6,150,1e-06
42.406667,-7.846389,7,150,0.0
42.185861,-8.611028,2,150,4.014352
42.185861,-8.611028,3,150,0.521681
42.185861,-8.611028,4,150,0.070993
42.185861,-8.611028,5,150,0.008948
42.185861,-8.611028,6,150,0.001018
42.185861,-8.611028,7,150,0.000104
42.761889,-7.563444,2,150,0.058971
42.761889,-7.563444,3,150,0.001487
42.761889,-7.563444,4,150,3.2e-05
42.761889,-7.563444,5,150,1e-06
42.761889,-7.563444,6,150,0.0
42.761889,-7.563444,7,150,0.0
42.397361,-7.735417,2,150,1.135597
42.397361,-7.735417,3,150,0.103747
42.397361,-7.735417,4,150,0.008879
42.397361,-7.735417,5,150,0.000676
42.397361,-7.735417,6,150,4.6e-05
42.397361,-7.735417,7,150,3e-06
42.142028,-8.462111,2,150,11.399458
42.142028,-8.462111,3,150,1.573263
42.142028,-8.462111,4,150,0.274514
42.142028,-8.462111,5,150,0.046912
42.142028,-8.462111,6,150,0.007422
42.142028,-8.462111,7,150,0.001072
42.805139,-7.618056,2,150,0.034671
42.805139,-7.618056,3,150,0.000678
42.805139,-7.618056,4,150,1.1e-05
42.805139,-7.618056,5,150,0.0
42.805139,-7.618056,6,150,0.0
42.805139,-7.618056,7,150,0.0
42.95725,-8.751222,2,150,45.0
42.95725,-8.751222,3,150,45.0
42.95725,-8.751222,4,150,37.981216
42.95725,-8.751222,5,150,5.252017
42.95725,-8.751222,6,150,1.460309
42.95725,-8.751222,7,150,0.453897
42.16675,-8.272528,2,150,0.124951
42.16675,-8.272528,3,150,0.004488
42.16675,-8.272528,4,150,0.00014
42.16675,-8.272528,5,150,4e-06
42.16675,-8.272528,6,150,0.0
42.16675,-8.272528,7,150,0.0
43.253583,-8.363333,2,150,45.0
43.253583,-8.363333,3,150,7.99489
43.253583,-8.363333,4,150,1.555972
43.253583,-8.363333,5,150,0.358784
43.253583,-8.363333,6,150,0.082141
43.253583,-8.363333,7,150,0.017778
42.503028,-8.767139,2,150,45.0
42.503028,-8.767139,3,150,58.308778
42.503028,-8.767139,4,150,5.552572
42.503028,-8.767139,5,150,1.346
42.503028,-8.767139,6,150,0.366166
42.503028,-8.767139,7,150,0.099009
42.344972,-7.812389,2,150,0.086748
42.344972,-7.812389,3,150,0.002627
42.344972,-7.812389,4,150,6.9e-05
42.344972,-7.812389,5,150,2e-06
42.344972,-7.812389,6,150,0.0
42.344972,-7.812389,7,150,0.0
42.318278,-7.118583,2,150,0.872507
42.318278,-7.118583,3,150,0.07234
42.318278,-7.118583,4,150,0.005538
42.318278,-7.118583,5,150,0.000375
42.318278,-7.118583,6,150,2.2e-05
42.318278,-7.118583,7,150,1e-06
42.218333,-8.013389,2,150,13.559343
42.218333,-8.013389,3,150,1.836376
42.218333,-8.013389,4,150,0.329137
42.218333,-8.013389,5,150,0.058411
42.218333,-8.013389,6,150,0.009643
42.218333,-8.013389,7,150,0.001457
42.269806,-7.806028,2,150,0.680872
42.269806,-7.806028,3,150,0.051269
42.269806,-7.806028,4,150,0.003523
42.269806,-7.806028,5,150,0.000213
42.269806,-7.806028,6,150,1.1e-05
42.269806,-7.806028,7,150,1e-06
42.27225,-7.646778,2,150,0.037404
42.27225,-7.646778,3,150,0.000758
42.27225,-7.646778,4,150,1.3e-05
42.27225,-7.646778,5,150,0.0
42.27225,-7.646778,6,150,0.0
42.27225,-7.646778,7,150,0.0
43.406833,-8.168972,2,150,45.0
43.406833,-8.168972,3,150,45.0
43.406833,-8.168972,4,150,8.903665
43.406833,-8.168972,5,150,2.051025
43.406833,-8.168972,6,150,0.575073
43.406833,-8.168972,7,150,0.164437
42.851111,-7.153056,2,150,0.634269
42.851111,-7.153056,3,150,0.046427
42.851111,-7.153056,4,150,0.003092
42.851111,-7.153056,5,150,0.000181
42.851111,-7.153056,6,150,9e-06
42.851111,-7.153056,7,150,0.0
42.901972,-7.46475,2,150,0.107906
42.901972,-7.46475,3,150,0.00362
42.901972,-7.46475,4,150,0.000105
42.901972,-7.46475,5,150,3e-06
42.901972,-7.46475,6,150,0.0
42.901972,-7.46475,7,150,0.0
43.084222,-7.605972,2,150,0.702545
43.084222,-7.605972,3,150,0.053561
43.084222,-7.605972,4,150,0.003732
43.084222,-7.605972,5,150,0.000229
43.084222,-7.605972,6,150,1.2e-05
43.084222,-7.605972,7,150,1e-06
42.034389,-7.973083,2,150,0.190263
42.034389,-7.973083,3,150,0.008289
42.034389,-7.973083,4,150,0.000317
42.034389,-7.973083,5,150,1e-05
42.034389,-7.973083,6,150,0.0
42.034389,-7.973083,7,150,0.0
42.793361,-8.166444,2,150,0.043959
42.793361,-8.166444,3,150,0.000963
42.793361,-8.166444,4,150,1.8e-05
42.793361,-8.166444,5,150,0.0
42.793361,-8.166444,6,150,0.0
42.793361,-8.166444,7,150,0.0
41.910778,-8.852611,2,150,5.883367
41.910778,-8.852611,3,150,0.806334
41.910778,-8.852611,4,150,0.122242
41.910778,-8.852611,5,150,0.017479
41.910778,-8.852611,6,150,0.002275
41.910778,-8.852611,7,150,0.000268
42.084444,-8.496806,2,150,0.213942
42.084444,-8.496806,3,150,0.009827
42.084444,-8.496806,4,150,0.000397
42.084444,-8.496806,5,150,1.4e-05
42.084444,-8.496806,6,150,0.0
42.084444,-8.496806,7,150,0.0
42.188778,-7.101333,2,150,0.133096
42.188778,-7.101333,3,150,0.004922
42.188778,-7.101333,4,150,0.000159
42.188778,-7.101333,5,150,4e-06
42.188778,-7.101333,6,150,0.0
42.188778,-7.101333,7,150,0.0
42.396056,-7.106472,2,150,0.458615
42.396056,-7.106472,3,150,0.029381
42.396056,-7.106472,4,150,0.001692
42.396056,-7.106472,5,150,8.5e-05
42.396056,-7.106472,6,150,4e-06
42.396056,-7.106472,7,150,0.0
42.340417,-7.260361,2,150,1.353511
42.340417,-7.260361,3,150,0.131451
42.340417,-7.260361,4,150,0.012091
42.340417,-7.260361,5,150,0.000993
42.340417,-7.260361,6,150,7.2e-05
42.340417,-7.260361,7,150,5e-06
42.207083,-8.267611,2,150,1.628192
42.207083,-8.267611,3,150,0.168052
42.207083,-8.267611,4,150,0.016639
42.207083,-8.267611,5,150,0.001478
42.207083,-8.267611,6,150,0.000117
42.207083,-8.267611,7,150,8e-06
42.250722,-7.864556,2,150,15.509739
42.250722,-7.864556,3,150,2.056744
42.250722,-7.864556,4,150,0.375336
42.250722,-7.864556,5,150,0.068411
42.250722,-7.864556,6,150,0.011642
42.250722,-7.864556,7,150,0.001817
42.215667,-8.268056,2,150,0.063135
42.215667,-8.268056,3,150,0.001645
42.215667,-8.268056,4,150,3.7e-05
42.215667,-8.268056,5,150,1e-06
42.215667,-8.268056,6,150,0.0
42.215667,-8.268056,7,150,0.0
42.251056,-7.864722,2,150,15.579846
42.251056,-7.864722,3,150,2.064376
42.251056,-7.864722,4,150,0.376941
42.251056,-7.864722,5,150,0.068763
42.251056,-7.864722,6,150,0.011714
42.251056,-7.864722,7,150,0.00183
42.058583,-7.665611,2,150,20.767134
42.058583,-7.665611,3,150,2.578553
42.058583,-7.665611,4,150,0.485537
42.058583,-7.665611,5,150,0.09308
42.058583,-7.665611,6,150,0.016795
42.058583,-7.665611,7,150,0.00279
42.358611,-8.628889,2,150,34.87299
42.358611,-8.628889,3,150,3.59567
42.358611,-8.628889,4,150,0.699972
42.358611,-8.628889,5,150,0.143459
42.358611,-8.628889,6,150,0.028046
42.358611,-8.628889,7,150,0.005082
42.249944,-7.023444,2,150,0.333589
42.249944,-7.023444,3,150,0.018653
42.249944,-7.023444,4,150,0.000928
42.249944,-7.023444,5,150,4e-05
42.249944,-7.023444,6,150,2e-06
42.249944,-7.023444,7,150,0.0
42.704444,-8.245722,2,150,0.028031
42.704444,-8.245722,3,150,0.000494
42.704444,-8.245722,4,150,7e-06
42.704444,-8.245722,5,150,0.0
42.704444,-8.245722,6,150,0.0
42.704444,-8.245722,7,150,0.0
42.31775,-8.1235,2,150,1.292428
42.31775,-8.1235,3,150,0.123553
42.31775,-8.1235,4,150,0.011153
42.31775,-8.1235,5,150,0.000898
42.31775,-8.1235,6,150,6.4e-05
42.31775,-8.1235,7,150,4e-06
42.425806,-8.057944,2,150,0.233178
42.425806,-8.057944,3,150,0.011133
42.425806,-8.057944,4,150,0.000468
42.425806,-8.057944,5,150,1.7e-05
42.425806,-8.057944,6,150,1e-06
42.425806,-8.057944,7,150,0.0
42.127306,-7.950611,2,150,0.077869
42.127306,-7.950611,3,150,0.002241
42.127306,-7.950611,4,150,5.6e-05
42.127306,-7.950611,5,150,1e-06
42.127306,-7.950611,6,150,0.0
42.127306,-7.950611,7,150,0.0
42.5625,-8.671833,2,150,45.0
42.5625,-8.671833,3,150,71.562404
42.5625,-8.671833,4,150,5.948338
42.5625,-8.671833,5,150,1.435409
42.5625,-8.671833,6,150,0.392695
42.5625,-8.671833,7,150,0.107157
42.498528,-8.744972,2,150,45.0
42.498528,-8.744972,3,150,21.532129
42.498528,-8.744972,4,150,3.382034
42.498528,-8.744972,5,150,0.826121
42.498528,-8.744972,6,150,0.213213
42.498528,-8.744972,7,150,0.053465
42.716389,-8.300833,2,150,0.567243
42.716389,-8.300833,3,150,0.039685
42.716389,-8.300833,4,150,0.002515
42.716389,-8.300833,5,150,0.00014
42.716389,-8.300833,6,150,7e-06
42.716389,-8.300833,7,150,0.0
42.318052,-7.877994,2,150,1.001237
42.318052,-7.877994,3,150,0.087392
42.318052,-7.877994,4,150,0.007095
42.318052,-7.877994,5,150,0.000511
42.318052,-7.877994,6,150,3.2e-05
42.318052,-7.877994,7,150,2e-06
42.318111,-7.877389,2,150,1.002248
42.318111,-7.877389,3,150,0.087513
42.318111,-7.877389,4,150,0.007108
42.318111,-7.877389,5,150,0.000512
42.318111,-7.877389,6,150,3.3e-05
42.318111,-7.877389,7,150,2e-06
42.137472,-8.186667,2,150,2.633679
42.137472,-8.186667,3,150,0.312212
42.137472,-8.186667,4,150,0.036979
42.137472,-8.186667,5,150,0.003989
42.137472,-8.186667,6,150,0.000385
42.137472,-8.186667,7,150,3.3e-05
43.541111,-6.534333,2,150,0.109648
43.541111,-6.534333,3,150,0.003706
43.541111,-6.534333,4,150,0.000109
43.541111,-6.534333,5,150,3e-06
43.541111,-6.534333,6,150,0.0
43.541111,-6.534333,7,150,0.0
43.412778,-6.157278,2,150,1.850413
43.412778,-6.157278,3,150,0.198751
43.412778,-6.157278,4,150,0.020678
43.412778,-6.157278,5,150,0.001937
43.412778,-6.157278,6,150,0.000162
43.412778,-6.157278,7,150,1.2e-05
43.536417,-6.724611,2,150,0.247394
43.536417,-6.724611,3,150,0.012128
43.536417,-6.724611,4,150,0.000525
43.536417,-6.724611,5,150,2e-05
43.536417,-6.724611,6,150,1e-06
43.536417,-6.724611,7,150,0.0
43.381722,-4.557444,2,150,0.345762
43.381722,-4.557444,3,150,0.019636
43.381722,-4.557444,4,150,0.000993
43.381722,-4.557444,5,150,4.4e-05
43.381722,-4.557444,6,150,2e-06
43.381722,-4.557444,7,150,0.0
43.345139,-5.360667,2,150,0.309026
43.345139,-5.360667,3,150,0.016713
43.345139,-5.360667,4,150,0.000802
43.345139,-5.360667,5,150,3.4e-05
43.345139,-5.360667,6,150,1e-06
43.345139,-5.360667,7,150,0.0
43.470806,-7.05125,2,150,0.608019
43.470806,-7.05125,3,150,0.043754
43.470806,-7.05125,4,150,0.00286
43.470806,-7.05125,5,150,0.000164
43.470806,-7.05125,6,150,8e-06
43.470806,-7.05125,7,150,0.0
43.484417,-5.260944,2,150,0.039469
43.484417,-5.260944,3,150,0.000821
43.484417,-5.260944,4,150,1.5e-05
43.484417,-5.260944,5,150,0.0
43.484417,-5.260944,6,150,0.0
43.484417,-5.260944,7,150,0.0
41.433139,1.863806,2,150,45.0
41.433139,1.863806,3,150,45.0
41.433139,1.863806,4,150,45.0
41.433139,1.863806,5,150,330.884872
41.433139,1.863806,6,150,9.121531
41.433139,1.863806,7,150,2.561007
43.57125,-5.959278,2,150,1.534597
43.57125,-5.959278,3,150,0.155396
43.57125,-5.959278,4,150,0.015031
43.57125,-5.959278,5,150,0.001302
43.57125,-5.959278,6,150,0.0001
43.57125,-5.959278,7,150,7e-06
43.038139,-6.871306,2,150,0.232511
43.038139,-6.871306,3,150,0.011087
43.038139,-6.871306,4,150,0.000466
43.038139,-6.871306,5,150,1.7e-05
43.038139,-6.871306,6,150,1e-06
43.038139,-6.871306,7,150,0.0
43.431056,-6.815833,2,150,0.11162
43.431056,-6.815833,3,150,0.003804
43.431056,-6.815833,4,150,0.000113
43.431056,-6.815833,5,150,3e-06
43.431056,-6.815833,6,150,0.0
43.431056,-6.815833,7,150,0.0
40.900528,-5.203889,2,150,0.071562
40.900528,-5.203889,3,150,0.001979
40.900528,-5.203889,4,150,4.7e-05
40.900528,-5.203889,5,150,1e-06
40.900528,-5.203889,6,150,0.0
40.900528,-5.203889,7,150,0.0
43.514361,-5.819694,2,150,45.0
43.514361,-5.819694,3,150,45.0
43.514361,-5.819694,4,150,45.0
43.514361,-5.819694,5,150,19.840881
43.514361,-5.819694,6,150,4.081219
43.514361,-5.819694,7,150,1.274913
43.511278,-5.817333,2,150,45.0
43.511278,-5.817333,3,150,45.0
43.511278,-5.817333,4,150,45.0
43.511278,-5.817333,5,150,45.0
43.511278,-5.817333,6,150,13.73456
43.511278,-5.817333,7,150,3.463193
43.288917,-5.633417,2,150,0.907197
43.288917,-5.633417,3,150,0.076332
43.288917,-5.633417,4,150,0.005942
43.288917,-5.633417,5,150,0.000409
43.288917,-5.633417,6,150,2.5e-05
43.288917,-5.633417,7,150,1e-06
43.5785,-5.7545,2,150,2.928601
43.5785,-5.7545,3,150,0.35633
43.5785,-5.7545,4,150,0.043784
43.5785,-5.7545,5,150,0.00492
43.5785,-5.7545,6,150,0.000496
43.5785,-5.7545,7,150,4.5e-05
42.940028,-4.123389,2,150,0.013372
42.940028,-4.123389,3,150,0.000164
42.940028,-4.123389,4,150,2e-06
42.940028,-4.123389,5,150,0.0
42.940028,-4.123389,6,150,0.0
42.940028,-4.123389,7,150,0.0
43.398583,-3.365528,2,150,1.746115
43.398583,-3.365528,3,150,0.184236
43.398583,-3.365528,4,150,0.018745
43.398583,-3.365528,5,150,0.001714
43.398583,-3.365528,6,150,0.00014
43.398583,-3.365528,7,150,1e-05
43.084528,-7.606361,2,150,0.70132
43.084528,-7.606361,3,150,0.053431
43.084528,-7.606361,4,150,0.00372
43.084528,-7.606361,5,150,0.000228
43.084528,-7.606361,6,150,1.2e-05
43.084528,-7.606361,7,150,1e-06
43.540278,-7.060222,2,150,0.441938
43.540278,-7.060222,3,150,0.027875
43.540278,-7.060222,4,150,0.001578
43.540278,-7.060222,5,150,7.8e-05
43.540278,-7.060222,6,150,3e-06
43.540278,-7.060222,7,150,0.0
42.804722,-8.636278,2,150,45.0
42.804722,-8.636278,3,150,45.0
42.804722,-8.636278,4,150,29.076445
42.804722,-8.636278,5,150,4.61485
42.804722,-8.636278,6,150,1.294764
42.804722,-8.636278,7,150,0.399406
42.837417,-8.443278,2,150,132.096764
42.837417,-8.443278,3,150,5.889514
42.837417,-8.443278,4,150,1.164035
42.837417,-8.443278,5,150,0.258544
42.837417,-8.443278,6,150,0.056075
42.837417,-8.443278,7,150,0.011405
43.439417,-8.155056,2,150,45.0
43.439417,-8.155056,3,150,20.077318
43.439417,-8.155056,4,150,3.231023
43.439417,-8.155056,5,150,0.788221
43.439417,-8.155056,6,150,0.202241
43.439417,-8.155056,7,150,0.050322
42.800056,-8.856056,2,150,26.128762
42.800056,-8.856056,3,150,3.020546
42.800056,-8.856056,4,150,0.579024
42.800056,-8.856056,5,150,0.114721
42.800056,-8.856056,6,150,0.021525
42.800056,-8.856056,7,150,0.00373
43.189611,-8.732278,2,150,13.821465
43.189611,-8.732278,3,150,1.866917
43.189611,-8.732278,4,150,0.33552
43.189611,-8.732278,5,150,0.059779
43.189611,-8.732278,6,150,0.009913
43.189611,-8.732278,7,150,0.001505
43.050611,-8.01725,2,150,0.05411
43.050611,-8.01725,3,150,0.00131
43.050611,-8.01725,4,150,2.7e-05
43.050611,-8.01725,5,150,0.0
43.050611,-8.01725,6,150,0.0
43.050611,-8.01725,7,150,0.0
42.5985,-8.942778,2,150,0.408513
42.5985,-8.942778,3,150,0.024922
42.5985,-8.942778,4,150,0.001361
42.5985,-8.942778,5,150,6.5e-05
42.5985,-8.942778,6,150,3e-06
42.5985,-8.942778,7,150,0.0
43.296722,-7.336389,2,150,0.013329
43.296722,-7.336389,3,150,0.000164
43.296722,-7.336389,4,150,2e-06
43.296722,-7.336389,5,150,0.0
