lat,lon,n_chargers,mean_power_kw,aadt_assigned,highway_class,stop_rate,lambda_k
42.39144,3.002428,2,22.0,2672.6133935126027,secondary,0.05,0.43429967644579803
42.374393,2.92272,2,22.0,5793.84098408257,primary,0.05,0.9414991599134178
42.4167,2.872906,2,22.0,6199.157643270069,primary,0.05,1.0073631170313861
41.09772,0.648795,2,38.5,1415.6516115407967,primary_link,0.05,0.23004338687537948
41.10044,0.653326,1,7.0,6366.0,trunk,0.05,1.0344750000000003
41.08972,0.643364,2,38.5,6366.0,trunk,0.05,1.0344750000000003
41.783764,1.28736,2,38.5,9249.25634189478,primary,0.05,1.5030041555579017
41.78422,1.296582,2,22.0,8830.759232373359,primary,0.05,1.434998375260671
41.557182,2.252292,2,38.5,92069.0,motorway,0.05,14.9612125
41.861305,1.873758,2,22.0,39960.64200798242,motorway_link,0.05,6.493604326297144
41.599754,2.028403,2,22.0,7987.401506294354,secondary,0.05,1.2979527447728327
40.596043,0.449434,2,22.0,1472.3944642323063,secondary,0.05,0.23926410043774982
41.59697,2.026501,2,22.0,7987.401506294354,secondary,0.05,1.2979527447728327
41.59591,2.030154,2,22.0,7987.401506294354,secondary,0.05,1.2979527447728327
41.531235,1.381736,2,38.5,3203.7621468772945,secondary,0.05,0.5206113488675604
41.781673,1.836865,2,22.0,5777.602653688246,secondary,0.05,0.9388604312243403
41.915398,1.18543,2,38.5,9799.557954755432,primary_link,0.05,1.5924281676477579
41.99612,1.517235,2,38.5,6832.389224718211,primary,0.05,1.1102632490167095
41.993477,1.515356,2,38.5,2930.7614671415754,secondary,0.05,0.4762487384105061
41.695663,2.440322,2,38.5,12896.187824573808,secondary,0.05,2.095630521493244
42.250843,2.910867,2,12.8,9211.0,primary,0.05,1.4967875000000002
40.71757,0.492192,2,22.0,2395.181380679192,secondary_link,0.05,0.3892169743603688
41.39514,1.09848,4,38.5,3231.632684845445,primary_link,0.05,0.5251403112873849
41.231365,0.551513,2,22.0,1171.8489032019638,primary_link,0.05,0.19042544677031914
41.040512,0.25104,2,22.0,593.5477390914131,primary_link,0.05,0.09645150760235463
41.50906,2.114064,2,22.0,113817.11896783556,motorway_link,0.05,18.495281832273278
41.732155,1.51378,2,38.5,3086.897196769896,secondary_link,0.05,0.5016207944751082
41.520054,0.867339,2,38.5,1535.4721988091032,secondary,0.05,0.2495142323064793
41.547047,0.828654,2,38.5,8022.0,primary_link,0.05,1.3035750000000004
41.574585,1.60887,2,22.0,12216.852545996884,primary,0.05,1.9852385387244942
42.058098,2.238844,2,22.0,8629.38403090517,motorway_link,0.05,1.4022749050220904
41.21141,0.978858,2,22.0,1210.120666684793,secondary,0.05,0.19664460833627886
41.321007,1.662544,2,38.5,12044.552380591213,trunk_link,0.05,1.957239761846072
42.102943,2.216019,2,22.0,8629.38403090517,motorway_link,0.05,1.4022749050220904
41.481712,2.269227,2,22.0,108197.0,motorway_link,0.05,17.5820125
42.100266,2.222638,2,22.0,8629.38403090517,motorway,0.05,1.4022749050220904
41.96455,2.737352,2,22.0,7986.973653443541,secondary,0.05,1.2978832186845757
41.59803,1.699689,2,22.0,44768.20993319531,motorway_link,0.05,7.274834114144238
40.92165,0.401089,2,22.0,396.7112754561026,secondary,0.05,0.06446558226161668
41.5546,2.158704,2,22.0,21300.929225916963,secondary,0.05,3.4614009992115076
41.563026,2.155133,2,22.0,21300.929225916963,secondary,0.05,3.4614009992115076
41.555428,2.160479,2,22.0,21300.929225916963,secondary,0.05,3.4614009992115076
41.555058,2.150274,2,22.0,21300.929225916963,secondary,0.05,3.4614009992115076
41.553387,2.154972,2,22.0,21300.929225916963,secondary,0.05,3.4614009992115076
41.560886,2.152137,2,22.0,21300.929225916963,secondary,0.05,3.4614009992115076
41.553528,2.157638,2,38.5,21300.929225916963,secondary,0.05,3.4614009992115076
41.651646,2.230033,2,22.0,16728.679735718753,secondary,0.05,2.7184104570542975
41.96873,3.147312,2,38.5,5446.090832299448,primary,0.05,0.8849897602486605
41.64065,2.232702,2,38.5,16728.679735718753,secondary,0.05,2.7184104570542975
41.24261,1.249082,2,7.0,6464.0,primary,0.05,1.0504000000000002
42.337803,1.405644,2,22.0,14991.0,primary,0.05,2.4360375000000007
41.449177,1.729436,2,20.0,7267.416841132168,secondary_link,0.05,1.1809552366839775
41.444874,1.730479,2,20.0,7267.416841132168,secondary_link,0.05,1.1809552366839775
42.25103,2.996561,2,22.0,6940.554504256813,trunk,0.05,1.1278401069417323
41.41505,1.650047,2,38.5,18824.724928421096,trunk_link,0.05,3.0590178008684283
42.071793,2.816868,2,22.0,6429.234684009935,trunk_link,0.05,1.0447506361516146
41.93097,2.812702,2,22.0,15028.420865014506,trunk,0.05,2.4421183905648576
41.12578,0.731133,2,22.0,6699.0,primary,0.05,1.0885875000000003
41.811066,2.999541,4,30.25,39092.50288135231,motorway_link,0.05,6.352531718219751
40.7073,0.718984,2,22.0,2427.759319176704,secondary,0.05,0.3945108893662145
40.707085,0.718116,2,22.0,2427.759319176704,secondary,0.05,0.3945108893662145
42.03408,1.8814,2,22.0,658.0988063840779,secondary,0.05,0.10694105603741266
42.026085,1.886389,2,22.0,6211.286150299873,motorway,0.05,1.0093339994237296
41.251064,1.089319,2,22.0,2019.7710650099243,secondary,0.05,0.32821279806411274
41.68091,0.98579,2,22.0,30087.378502977394,motorway_link,0.05,4.889199006733827
41.87443,2.284657,4,30.25,12896.187824573808,secondary,0.05,2.095630521493244
41.05751,0.44118,2,38.5,477.2698550803448,secondary,0.05,0.07755635145055606
41.05129,0.436174,2,38.5,477.2698550803448,secondary,0.05,0.07755635145055606
41.38356,1.721316,2,22.0,18824.724928421096,trunk,0.05,3.0590178008684283
41.26533,1.599518,2,22.0,20100.0,primary,0.05,3.2662500000000003
41.66833,0.60547,2,11.04,3456.8065472144435,secondary_link,0.05,0.5617310639223472
41.669792,0.611239,2,11.04,3456.8065472144435,secondary_link,0.05,0.5617310639223472
41.825882,2.892983,2,22.0,5609.4870442372,secondary,0.05,0.9115416446885451
41.820923,2.897985,2,22.0,39092.50288135231,motorway,0.05,6.352531718219751
41.31738,1.455794,2,22.0,19581.0,motorway,0.05,3.1819125000000006
41.97392,1.87878,2,22.0,6822.729014150641,motorway_link,0.05,1.1086934647994793
42.146168,1.861437,2,11.0,839.1009309998294,trunk,0.05,0.1363539012874723
42.230682,1.87782,2,22.0,995.5870971148008,primary_link,0.05,0.16178290328115516
42.231926,1.881454,2,22.0,427.0582669458115,secondary,0.05,0.06939696837869438
41.913277,1.679941,2,22.0,5234.53514233666,secondary,0.05,0.8506119606297073
41.177746,1.415153,2,22.0,10568.601755816378,trunk_link,0.05,1.7173977853201614
41.747017,2.562573,2,22.0,18116.065887073357,primary,0.05,2.9438607066494207
41.748283,2.556334,2,22.0,21194.16413694797,primary,0.05,3.4440516722540453
41.439854,1.159242,2,22.0,3415.232795713117,primary,0.05,0.5549753293033816
41.390682,-5.264096,1,22.08,2218.020431328036,primary,0.05,0.3604283200908059
41.896008,1.043397,2,38.5,7296.626059182219,primary_link,0.05,1.1857017346171108
42.060326,-2.992822,1,7.36,415.10894804100167,secondary,0.05,0.06745520405666278
40.91758,-6.799069,2,22.0,1058.140801942824,primary,0.05,0.17194788031570896
40.4884,-6.116255,3,5.866666666666667,778.63106664129,secondary,0.05,0.12652754832920965
41.722275,-3.04865,1,7.0,516.7240001087578,secondary,0.05,0.08396765001767315
41.69609,0.632419,2,22.0,3614.348079066859,secondary,0.05,0.5873315628483646
41.29705,-3.751541,1,7.36,881.4685554256506,secondary_link,0.05,0.14323864025666824
41.548492,-3.654598,1,7.0,17442.0,motorway,0.05,2.834325
42.94935,-6.395656,1,7.0,3023.310323891983,primary,0.05,0.49128792763244733
42.488617,-6.773433,1,7.0,1735.0,trunk,0.05,0.2819375
43.13628,-5.038546,1,7.0,474.0,trunk,0.05,0.07702500000000001
43.006565,-5.275783,1,7.0,382.23305968376314,secondary,0.05,0.062112872198611516
41.315086,-6.39916,2,5.3,1216.8049256922632,primary,0.05,0.1977308004249928
41.855495,-5.595424,1,7.0,411.50275972701814,secondary_link,0.05,0.06686919845564046
43.150158,-4.920691,1,7.0,189.44225642108592,primary,0.05,0.03078436666842646
43.040947,-5.091151,1,7.0,181.8189689306549,primary,0.05,0.029545582451231428
40.34654,-5.175299,2,22.0,270.98365915332124,secondary,0.05,0.044034844612414706
40.87979,0.498793,2,22.0,7103.835255919541,primary,0.05,1.1543732290869255
42.34126,1.42221,2,22.0,3068.9788031570893,primary_link,0.05,0.49870905551302713
41.30493,0.42722,2,38.5,432.803719513853,secondary,0.05,0.07033060442100113
42.479115,-2.084818,1,22.0,3843.1343346619856,primary_link,0.05,0.6245093293825728
42.010418,2.601232,4,30.25,20905.904125861205,primary_link,0.05,3.3972094204524463
41.957703,2.99326,2,22.0,6749.815484518122,primary,0.05,1.096845016234195
42.75418,-1.638229,2,22.0,1090.9591168121572,motorway,0.05,0.17728085648197556
41.953403,2.792459,2,22.0,15973.565873874826,primary,0.05,2.5957044545046597
41.950268,2.800698,4,22.0,6830.365154028114,secondary,0.05,1.1099343375295687
41.954872,2.799911,2,22.0,15973.565873874826,primary,0.05,2.5957044545046597
41.95583,2.793376,2,22.0,15973.565873874826,primary,0.05,2.5957044545046597
41.178085,1.100412,2,38.5,1223.0,primary,0.05,0.19873750000000004
41.180035,1.098655,2,38.5,1223.0,primary,0.05,0.19873750000000004
41.22441,1.311806,2,22.0,1562.7630985073006,secondary,0.05,0.2539490035074364
41.113632,1.038134,4,30.25,3342.111422279018,secondary,0.05,0.5430931061203405
40.541843,0.482138,2,55.1,1001.5118409962208,secondary,0.05,0.1627456741618859
41.93936,2.321472,2,22.0,40027.67885727701,motorway_link,0.05,6.5044978143075145
41.727013,2.542828,2,22.0,21194.16413694797,primary,0.05,3.4440516722540453
41.72598,2.559029,2,22.0,21194.16413694797,primary,0.05,3.4440516722540453
41.6722,0.817381,2,22.0,33784.0,motorway_link,0.05,5.4899000000000004
42.01367,1.84196,2,22.0,658.0988063840779,secondary_link,0.05,0.10694105603741266
41.94592,2.239721,2,38.5,8872.959202185559,motorway_link,0.05,1.4418558703551536
42.37199,3.164216,2,22.0,1158.5972071905603,primary,0.05,0.18827204616846607
40.882774,0.803978,2,22.0,12919.742385759717,motorway_link,0.05,2.0994581376859545
42.338314,3.203374,2,22.0,1170.6053998205498,secondary,0.05,0.1902233774708394
40.552387,0.53074,2,22.0,5249.0,trunk,0.05,0.8529625
40.812195,0.711547,2,22.0,4966.251194467175,primary_link,0.05,0.807015819100916
40.6173,0.593994,2,38.5,7621.0,trunk,0.05,1.2384125000000001
42.120033,2.453448,2,22.0,4223.30126969881,primary,0.05,0.6862864563260567
41.1595,1.17025,2,38.5,3503.2285815275022,secondary,0.05,0.5692746444982192
42.408722,0.740063,2,38.5,4782.0,primary,0.05,0.7770750000000002
41.648064,2.509397,2,38.5,100670.50098179412,motorway_link,0.05,16.358956409541545
41.337593,1.992518,4,6.0,30330.63857139086,primary,0.05,4.928728767851016
41.52736,2.234782,2,22.0,140212.69945361023,motorway,0.05,22.784563661211664
41.527725,2.229863,2,22.0,140212.69945361023,motorway,0.05,22.784563661211664
42.059002,2.151578,2,22.0,8629.38403090517,motorway_link,0.05,1.4022749050220904
41.816532,2.304947,2,18.0,14639.840996220672,secondary,0.05,2.3789741618858598
41.14001,1.374338,2,55.1,6991.858017785699,trunk_link,0.05,1.1361769278901763
41.669018,2.75167,2,22.0,6551.130047037712,secondary,0.05,1.0645586326436285
41.586613,2.239414,2,22.0,17399.094592022622,secondary,0.05,2.8273528712036766
42.002262,3.066907,2,22.0,2024.263519943446,secondary,0.05,0.32894282199081
41.60628,0.880803,2,22.0,7940.758229284904,primary,0.05,1.290373212258797
41.230064,1.376145,2,22.0,2136.574893281492,secondary,0.05,0.3471934201582425
41.60624,0.880908,2,22.0,7940.758229284904,primary,0.05,1.290373212258797
41.17524,1.327616,2,22.0,4336.991544087658,secondary,0.05,0.7047611259142447
41.168575,1.274208,2,17.0,3044.1424726066507,secondary,0.05,0.4946731517985808
41.20321,1.27781,2,22.0,1706.5216563799995,secondary,0.05,0.27730976916174993
41.20896,1.203214,2,22.0,24602.0,motorway,0.05,3.9978250000000006
42.137707,1.932889,2,22.08,839.1009309998294,trunk,0.05,0.1363539012874723
41.365845,1.28832,2,22.0,1689.31585959379,secondary,0.05,0.2745138271839909
41.248447,1.330763,2,22.0,1593.874112944887,secondary,0.05,0.25900454335354417
41.363144,1.29282,2,22.0,1689.31585959379,secondary,0.05,0.2745138271839909
41.18683,0.749385,2,22.0,1039.5907447184534,secondary,0.05,0.16893349601674867
42.038567,2.90847,2,22.0,6060.656046247657,primary,0.05,0.9848566075152445
41.214832,1.135892,2,22.0,3435.780635688844,secondary,0.05,0.5583143532994372
41.16175,1.440501,2,22.0,17858.0,primary,0.05,2.9019250000000003
41.16167,1.440585,2,22.0,17858.0,primary,0.05,2.9019250000000003
42.000484,3.032022,2,22.0,2417.521411675141,secondary,0.05,0.39284722939721045
41.900486,2.769086,2,22.0,6264.0,primary,0.05,1.0179000000000002
41.532814,0.487578,2,22.0,2112.4012072106366,secondary,0.05,0.3432651961717285
41.191113,1.203596,2,22.0,19780.64184790728,motorway_link,0.05,3.2143543002849335
41.191387,1.208006,2,22.0,19780.64184790728,motorway_link,0.05,3.2143543002849335
39.974857,-3.420223,4,22.0,3486.000000000001,trunk,0.05,0.5664750000000003
42.22301,1.893869,2,22.0,427.0582669458115,secondary,0.05,0.06939696837869438
42.24436,-1.777165,6,22.0,2877.5416677665444,primary_link,0.05,0.46760052101206356
41.700462,1.874583,2,22.0,45313.808774251374,motorway_link,0.05,7.363493925815849
42.246677,0.966547,5,46.2,3389.0,primary,0.05,0.5507125000000002
41.002842,0.60041,2,22.0,703.3900867342777,secondary_link,0.05,0.11430088909432012
41.673542,0.608108,2,22.08,10773.0,secondary,0.05,1.7506125000000001
42.22859,1.735113,2,22.0,665.3723048478752,secondary,0.05,0.10812299953777971
41.811253,2.096896,4,22.0,11468.809592430463,secondary,0.05,1.8636815587699507
41.967976,2.670316,2,22.0,7855.103292639821,secondary,0.05,1.276454285053971
41.223045,1.21702,3,46.666666666666664,19731.258830811257,motorway_link,0.05,3.2063295600068296
42.597973,-1.644283,2,22.0,2876.1155122395194,trunk,0.05,0.46736877073892197
42.828,-1.595196,2,12.8,139.7550776258191,secondary,0.05,0.022710200114195608
42.828068,-1.592177,2,22.0,139.7550776258191,secondary,0.05,0.022710200114195608
41.634052,2.723631,2,22.0,18116.065887073357,primary_link,0.05,2.9438607066494207
41.68916,2.164644,4,22.0,41873.43576274318,primary,0.05,6.804433311445767
42.603527,-1.64649,2,22.0,2678.54240694742,trunk,0.05,0.43526314112895587
40.999863,0.916836,2,38.5,13739.214191193734,motorway_link,0.05,2.2326223060689823
42.17859,3.104962,2,22.0,1876.9293346746788,secondary_link,0.05,0.3050010168846353
43.532654,-6.983135,2,100.0,1084.882025068653,secondary,0.05,0.17629332907365616
38.070663,-6.540252,2,60.0,234.89121509557089,secondary,0.05,0.03816982245303027
36.45457,-5.763761,6,200.0,11225.9287558961,motorway_link,0.05,1.8242134228331164
40.083004,-3.86535,1,60.0,4720.867234019413,secondary,0.05,0.7671409255281548
39.420513,-0.373622,6,40.666666666666664,16994.2541124011,secondary,0.05,2.7615662932651794
41.03116,-2.528046,4,108.0,4794.461480119076,trunk,0.05,0.7790999905193501
43.355587,-4.112814,6,40.666666666666664,4125.0,trunk,0.05,0.6703125000000001
39.077377,-5.575518,4,68.0,4666.0,trunk,0.05,0.7582250000000001
41.28003,-3.600741,4,68.0,3673.425131307002,trunk_link,0.05,0.5969315838373879
39.686813,-3.504288,4,93.0,8003.881899532772,primary,0.05,1.3006308086740757
38.41774,-3.498863,6,60.833333333333336,90.0,trunk,0.05,0.014624999999999999
41.753857,-3.684663,6,40.666666666666664,4855.043288647869,trunk,0.05,0.7889445344052789
39.16407,-3.859428,4,68.0,810.9950787133962,secondary,0.05,0.1317867002909269
42.084995,-4.208951,6,40.666666666666664,959.704505288344,secondary,0.05,0.15595198210935593
38.300842,-6.311405,3,40.666666666666664,3137.077305220046,trunk_link,0.05,0.5097750620982575
40.87538,-3.603082,3,74.0,31759.48269054276,motorway_link,0.05,5.1609159372132
43.430923,-5.062519,6,40.666666666666664,5383.0,trunk,0.05,0.8747375000000002
39.175896,-6.620632,4,68.0,3185.0,trunk,0.05,0.5175625
38.93806,-1.758881,4,68.0,18056.291859646124,motorway_link,0.05,2.934147427192496
43.38415,-5.182959,4,68.0,6524.0,trunk,0.05,1.0601500000000001
43.181656,-7.967802,4,68.0,4518.0,trunk,0.05,0.734175
42.03794,-7.05463,4,68.0,4157.954613365206,motorway_link,0.05,0.675667624671846
43.540096,-6.594704,4,43.0,13272.0,motorway,0.05,2.1567000000000003
39.47498,-5.858079,6,40.666666666666664,10801.0,motorway,0.05,1.7551625000000002
43.542023,-6.983545,4,68.0,3326.0,trunk,0.05,0.5404750000000001
43.534954,-6.512693,4,68.0,769.0,trunk,0.05,0.12496250000000003
42.916832,-2.036909,4,68.0,12933.817738458582,motorway,0.05,2.10174538249952
43.16971,-2.609232,4,68.0,3475.22827509054,trunk,0.05,0.5647245947022128
43.4057,-4.049326,3,74.0,9921.316817569888,primary,0.05,1.6122139828551072
42.91915,-1.8312,4,93.0,14701.109480716284,motorway_link,0.05,2.3889302906163965
42.864887,-2.320158,4,68.0,13030.913815550764,motorway_link,0.05,2.1175234950269997
42.431847,-2.281103,4,68.0,4120.888450672178,trunk_link,0.05,0.669644373234229
43.234436,-8.1295,4,68.0,6406.909696284122,motorway_link,0.05,1.04112282564617
42.736584,-1.63274,4,68.0,356.55162213921386,trunk_link,0.05,0.05793963859762226
43.332138,-3.839495,4,68.0,5734.0,trunk,0.05,0.931775
42.42854,-2.559768,7,62.142857142857146,5182.481825620991,primary,0.05,0.8421532966634111
39.274048,-2.325318,4,68.0,654.9815927567362,secondary,0.05,0.10643450882296963
43.56235,-6.201154,3,40.666666666666664,6511.162732375728,motorway_link,0.05,1.058063944011056
42.30616,-3.731583,4,68.0,32239.47607410411,motorway_link,0.05,5.238914862041919
40.764946,0.646396,4,68.0,15050.0,trunk,0.05,2.445625
42.784393,-4.252339,4,93.0,1741.9024251502683,trunk_link,0.05,0.2830591440869187
42.565277,-5.498366,4,68.0,7263.120557915181,motorway_link,0.05,1.180257090661217
41.30149,-5.224889,4,68.0,1164.1264852225454,secondary,0.05,0.18917055384866366
41.939728,-5.545187,6,40.666666666666664,17901.0,motorway,0.05,2.9089125000000005
42.59959,-0.857224,4,68.0,2523.0,trunk,0.05,0.4099875
41.51875,-4.941909,6,40.666666666666664,36072.02761829551,motorway_link,0.05,5.861704487973022
40.7852,-1.34745,4,68.0,2140.0,trunk,0.05,0.34775
40.21473,-0.943682,7,73.57142857142857,3564.4212443576275,primary,0.05,0.5792184522081145
42.96593,-2.868487,4,43.0,10403.832732162296,motorway_link,0.05,1.6906228189763735
41.83176,-1.52334,4,68.0,7189.0,trunk,0.05,1.1682125000000003
42.555096,-0.679159,4,68.0,426.0,trunk,0.05,0.06922500000000001
40.69635,-6.417365,4,68.0,388.0,trunk,0.05,0.06305000000000001
41.341072,-1.224639,4,68.0,1147.411635826096,primary,0.05,0.18645439082174062
42.240337,2.970225,4,93.0,2332.4703771173768,secondary,0.05,0.3790264362815738
41.54008,-1.237246,7,70.71428571428571,26347.390295178535,motorway_link,0.05,4.2814509229665125
38.344215,-3.536214,4,68.0,90.0,trunk,0.05,0.014624999999999999
41.189316,-2.401461,6,55.5,423.0,trunk,0.05,0.0687375
40.21707,0.188536,4,68.0,4154.648969453346,trunk_link,0.05,0.6751304575361687
39.13819,-0.52071,4,93.0,67756.36223934432,motorway_link,0.05,11.010408863893453
36.741127,-3.301634,4,68.0,968.0,trunk,0.05,0.15730000000000002
37.16184,-3.507219,4,68.0,15208.701922292612,secondary,0.05,2.4714140623725496
36.987,-3.605287,4,68.0,30518.0,motorway,0.05,4.959175000000001
37.729385,-6.177942,4,68.0,338.0494876136845,trunk,0.05,0.054933041737223735
41.13472,0.651764,4,68.0,1177.121083335533,primary_link,0.05,0.19128217604202416
41.648163,1.827952,4,68.0,14809.64022829405,trunk,0.05,2.406566537097784
39.92119,-2.812738,5,68.6,20353.91426376112,motorway_link,0.05,3.3075110678611823
39.912716,-5.20215,5,68.6,7079.113005833752,primary,0.05,1.150355863447985
39.163933,-6.26362,2,150.0,194.0,trunk,0.05,0.031525000000000004
42.048187,-4.577396,2,150.0,2215.099358551329,primary_link,0.05,0.35995364576459093
41.729965,1.514042,2,100.0,3086.897196769896,secondary_link,0.05,0.5016207944751082
37.18175,-4.056735,6,40.666666666666664,7741.921114976628,motorway,0.05,1.2580621811837023
40.489586,-5.677272,6,40.666666666666664,2526.585460496793,primary,0.05,0.4105701373307289
42.565357,-6.666844,3,40.666666666666664,7142.0,trunk,0.05,1.1605750000000001
41.98575,2.759216,5,33.2,7949.933820930423,secondary,0.05,1.291864245901194
40.186516,-6.006665,5,64.4,1872.344337207759,trunk_link,0.05,0.3042559547962609
41.1881,-3.583617,4,150.0,12181.621347619148,motorway_link,0.05,1.9795134689881118
39.01686,-0.544191,4,100.0,14867.690468019957,primary,0.05,2.4159997010532432
42.392563,1.915839,3,40.666666666666664,2117.8490087902223,primary_link,0.05,0.3441504639284112
42.38496,1.891603,2,180.0,1638.08061663543,primary_link,0.05,0.26618810020325745
41.990242,2.775461,6,52.666666666666664,7949.933820930423,secondary,0.05,1.291864245901194
39.128983,-4.939481,4,68.0,1806.0,trunk,0.05,0.2934750000000001
39.76863,-0.208954,4,68.0,3294.0,trunk,0.05,0.5352750000000001
41.558228,-4.870476,4,80.5,46904.32362922331,motorway_link,0.05,7.6219525897487905
39.287247,-6.321517,8,105.5,6546.231831472905,motorway_link,0.05,1.0637626726143472
36.85968,-6.182619,3,40.666666666666664,866.3103401397536,secondary,0.05,0.14077543027270997
40.5289,0.509226,2,150.0,2555.1176927890174,trunk_link,0.05,0.4152066250782154
42.930157,-8.144087,1,6.9,974.893281492156,secondary,0.05,0.15842015824247538
43.171646,-2.617221,4,22.17,7049.009196230493,trunk_link,0.05,1.1454639943874554
43.28966,-2.859077,2,11.09,12581.695355686934,motorway_link,0.05,2.0445254952991267
43.21031,-3.125133,4,22.17,3757.425784652746,primary_link,0.05,0.6105816900060713
43.411205,-3.542195,1,43.65,17834.664695963973,motorway_link,0.05,2.898133013094146
43.098232,-3.283376,2,7.36,456.89852968349913,primary,0.05,0.07424601107356862
42.025463,2.865273,2,43.65,6261.212628355727,primary,0.05,1.0174470521078058
39.56415,-0.334236,1,43.65,28307.973787714807,primary_link,0.05,4.600045740503656
42.862675,-1.744144,1,43.65,4141.732172966512,motorway_link,0.05,0.6730314781070583
43.22351,-2.818824,1,7.36,4112.0,trunk,0.05,0.6682000000000001
43.049667,-2.333429,2,7.36,1332.761630278148,secondary,0.05,0.21657376492019909
43.324017,-3.109918,23,7.360000000000004,3757.425784652746,primary,0.05,0.6105816900060713
43.31854,-2.876905,2,46.825,12581.695355686934,motorway_link,0.05,2.0445254952991267
43.296524,-2.870662,2,22.17,12581.695355686934,motorway,0.05,2.0445254952991267
43.130333,-2.541078,2,22.17,1332.761630278148,secondary_link,0.05,0.21657376492019909
42.341297,-3.612233,2,46.825,7322.0,trunk,0.05,1.1898250000000001
43.300552,-2.863398,2,7.36,12581.695355686934,motorway_link,0.05,2.0445254952991267
42.31657,3.063787,1,43.65,12155.0,primary,0.05,1.9751875000000003
43.538563,-7.054475,1,50.0,5997.000000000001,trunk,0.05,0.9745125000000003
41.761143,-1.149449,1,43.65,28622.826126395317,motorway_link,0.05,4.65120924553924
41.640594,-0.756763,1,22.0,31885.0,motorway,0.05,5.181312500000001
43.290203,-1.505163,1,43.65,356.55162213921386,trunk,0.05,0.05793963859762226
41.516342,-1.287987,1,50.0,23384.0,motorway,0.05,3.7999000000000005
40.937485,-6.710694,1,43.65,756.0771092199353,secondary,0.05,0.12286253024823951
39.6932,-3.835679,1,43.65,5508.472776556463,motorway_link,0.05,0.8951268261904253
40.635914,-3.225041,4,22.17,3442.534598548085,secondary,0.05,0.5594118722640639
37.59296,-4.481335,1,43.65,995.4285064184,trunk_link,0.05,0.16175713229299002
39.44505,-0.755248,1,43.65,28322.710979019485,motorway_link,0.05,4.6024405340906664
40.190617,-0.656822,1,43.65,1790.0476467016867,primary,0.05,0.29088274258902413
40.037952,-0.151245,1,43.65,8340.731462661352,primary_link,0.05,1.3553688626824698
41.85387,-1.92631,1,50.0,1840.221164603045,trunk,0.05,0.2990359392479948
38.929626,-0.662682,1,43.65,25513.0,motorway,0.05,4.145862500000001
37.18492,-3.958857,1,43.65,991.762908181299,secondary,0.05,0.16116147257946112
37.561703,-3.400555,1,43.65,8064.939445133701,primary,0.05,1.3105526598342268
41.643234,0.895039,2,46.825,39263.077070838575,motorway_link,0.05,6.380250024011269
42.809303,-6.51913,1,50.0,3390.93801969221,primary,0.05,0.5510274281999842
41.6119,-4.112466,2,70.0,6150.0,trunk,0.05,0.9993750000000001
41.840622,-2.044228,1,43.65,7024.0,trunk,0.05,1.1414000000000002
43.31266,-1.879497,1,50.0,3277.799883852915,primary,0.05,0.5326424811260988
39.864933,-2.576845,1,43.65,26593.351119458737,motorway_link,0.05,4.321419556912046
42.295982,2.940136,2,120.0,4725.227067550089,primary,0.05,0.7678493984768895
38.40267,-1.046852,1,43.65,1677.978196024602,primary,0.05,0.27267145685399785
41.452637,-4.666846,1,50.0,9633.0,trunk,0.05,1.5653625000000002
41.12749,1.015623,1,43.65,1878.9769161749912,secondary,0.05,0.3053337488784361
43.326897,-3.067953,1,50.0,46447.0,motorway,0.05,7.5476375
41.374886,1.166581,4,22.17,2457.3447353950587,trunk_link,0.05,0.39931851950169706
41.66645,1.210961,2,10.0,32813.70275115788,motorway_link,0.05,5.332226697063156
42.290028,3.276173,1,43.65,3959.692263020352,primary,0.05,0.6434499927408073
43.378517,-5.185025,4,22.17,2950.6537477009424,trunk_link,0.05,0.4794812340014032
39.366665,-1.592568,1,50.0,304.99796079284374,secondary,0.05,0.04956216862883711
41.17787,1.490892,1,50.0,9767.996119631496,primary_link,0.05,1.5872993694401183
43.379726,-7.426508,1,43.65,5419.9650502635905,motorway_link,0.05,0.8807443206678335
39.413258,-0.398896,2,22.17,18919.83642839664,secondary,0.05,3.0744734196144545
42.741688,-2.913164,2,180.0,10822.037703028622,motorway_link,0.05,1.7585811267421514
41.57851,1.603554,6,22.17,12216.852545996884,primary,0.05,1.9852385387244942
38.88811,-0.20852,2,22.17,3129.3463117539904,secondary,0.05,0.5085187756600236
41.19533,1.202777,1,50.0,19780.64184790728,motorway_link,0.05,3.2143543002849335
42.048206,2.819475,1,43.65,6895.5664688371035,trunk_link,0.05,1.1205295511860294
43.303413,-2.673983,4,7.36,3757.425784652746,primary_link,0.05,0.6105816900060713
42.366688,-3.843328,3,105.33333333333331,2007.288434038375,motorway,0.05,0.326184370531236
39.353767,-0.611259,6,22.17,9622.166127409664,secondary,0.05,1.5636019957040705
42.64649,-6.876847,1,43.65,582.0,trunk,0.05,0.09457500000000002
37.95726,-2.434524,1,43.65,1617.4906158435183,primary,0.05,0.2628422250745718
41.63844,0.874253,1,43.65,34067.12483725695,motorway_link,0.05,5.535907786054256
40.563805,-4.013521,4,22.17,25379.348969194627,primary,0.05,4.124144207494128
43.204536,-3.047535,1,43.65,1611.752249925229,secondary,0.05,0.2619097406128498
41.785793,0.830194,1,50.0,10979.45761951271,primary_link,0.05,1.7841618631708158
41.55288,2.158236,4,7.4,21300.929225916963,secondary,0.05,3.4614009992115076
